positivePoints,negativePoints,commentText,like,dislike,"کيفيت عمومي عکس و فيلم","کيفيت ساخت",ارگونومي,"امکانات و قابليت ها","ارزش در برابر قيمت"
,,"سلام دوستان من عکاسی اتلیه انجام میدم و گاهی هم طبیعت میخاستم راهنمایی کنید بین دوربینه 70d کانن و نیکون d7100 کدوم رو انتخاب کنم .ممنون میشم جواب بدید",1,0,0,0,0,0,0
,,"سلام به همه
من این دوربین با همین لنز رو گرفتم. در حالی که قبل از این، 18-200 داشتم با کمی تحقیق به راحتی فهمیدم که 18-140 فوق العدست و خیلی شارپ تره و لرزشگیر بهتری هم داره و یکی دیگه از مزیت هاش اینه که مثل 18-200 ، عدسی جلوی لنز خیلی سنگین نیست که باعث افتادگی عدسی لنز بشه.
این دوربین دوربینی نیست که برای مصارف خونگی مناسب باشه. من خودم برای عکاسی landscape و عکاسی برای برخی اجراها این دوربین رو گرفتم و در کل عالیه
اگه فیلم برداری رو خیلی دوست دارید canon 70d بهتره ولی برای عکاسی اصلا قابل مقایسه نیستند و بدون شک nikon D7100 بهتره.",1,0,5,5,5,5,5
,,"سلام دوستان.برای محافظ صفحه نمایش دوربین دی7100چی پیشنهاد میکنید",1,0,5,4,4,4,4
,,"سلام دیجی جان.اقلام همراه دوربین چه چیزهایی است.ممنون میشم جواب بدید",2,0,5,4,4,4,4
,,"جمعه به دستم رسید با یه کیف (Benro Ranger Z20) و کارت حافظه (Adata Premier Pro SDHC UHS-I Class 10 U-1 32GB) کیفیت بدنه واقعا عالیه و تو نور کم و ایزو های بالا بسیار کم نویز داره. نوروز 93 با دوربین canon d70 و لنز 18-200 عکاسی کردم اولین چیزی که به نظرم اومد ارگونومی و کیفیت ساخت بدنه ی7100 سپس شارپنس لنز 18-140 نیکون در مقابل لنز 18-200 کنون بود.
با تشکر از دیجی کالا که فوق العاده حس خوب در خرید داره.",1,1,5,5,5,5,5
,,"سلام به همه دوستان.من نزدیک به دو ماهی میشه که این دوربینو خریدم و تو این مدت خیلی بهش وابسته شدم.واقعا ازش راضی هستم.اما چند روز پیش موقع عکاسی تو طبیعت متوجه چندتا لکه روی عکسها شدم.همین جام خوندم که ممکنه لکه های روغن شاتر باشه.حالا میخواستم از دوستان عزیزم تقاضای کمک کنم.آخه شهری که من زندگی میکنم (دزفول) مرکز تخصصی نیکون نداره و احتمالا مجبور بشم به اهواز برم.اگه دوستان تو اهواز یا حتا دزفول آدرسی سراغ دارن عاجزانه خواهش میکنم کمکم کنن. محسن پیرنیا.",0,0,5,5,5,5,5
,,"مهدی
سلام دوستان بنده یه بررسی تو dpreview کردم دیدم کیفیت عکسای 60D تو ISO های بالاتر از 400 از D7100 بهتر هستش. کسی کار کرده با هر دوی این دوربینا؟ ممنون میشم اگه راهنمایی کنید بین 7100 و 60D کدوم بهتره. چون من 3100 دارم ولی نویزش خیلی زیاده . حتی تو ISO های 400 در حالی که تو سایت ها مینیمم ISO نیز رو 880 زدن برای این دوربین.
میخوام ببینم اگه 7100 هم همین مشکل رو داره سوئیچ کنم رو کنون و 60D
پیشتر تشکر می کنم از پاسخگویی",0,0,0,0,0,0,0
,,"به آقای شهرام حبیبی:
دوربین های DX Format نیکون همه در تایلند تولید میشن و FX Formant ها در ژاپن! یعنی حتی در خود ژاپن هم نیکون دی 7100 ساخت تایلند رو خرید خواهید کرد. برای تایید این مطلب میتونین به ویکیپدیا ی انگلیسی مراجعه کنین",1,0,0,0,0,0,0
,,"دوستان عزیز دقت کنید که در خرید دوربین DSLR، کاملا مساله ی نیاز و بودجه مطرحه و اصلا با کالاهای دیگه مثل گوشی یا لپ تاپ فابل مقایسه نیست که مثلا بگید فلان مدل بهتره پس اینو میخرم. اولین چیزی که باید در نظر بگیرید اینه که تا چه حد از امکانات و feature های دوربین استفاده می کنید و در کل کدوم دوربین اکثر نیازهاتون رو پوشش میده. بزرگترین اشتباه اینه که یکی بگه من پولشو دارم پس گرونترین دوربین رو میخرم. و در پایان هرمدلی از دوربین ها برای قشر خاصی از جامعه طراحی شده پس مدلی رو انتخاب کنید که توان استفاده از تمام ویژگی هاش رو دارید. اگر هم درمورد لنز و لوازم جانبی دوربین اطلاع ندارید اصلا به فکر خریدش نباشید.",2,0,0,0,0,0,0
,,"""شیوا عابدین نیا"" در عوض یکسال بیشتر عکاسی کردین! هر سال قیمت ها عوض میشوند، اگه یکسال صبوری میکردین، شاید دوربین بهتر داشتین ولی کل عکس هایی که تا الان گرفتین مطمئنا خاطره هایی با ارزشتر ایجاد کرده اند. موقعی تاسف بخورین که خرید کرده باشین ولی استفاده لازم رو نبرده باشین.",2,0,0,0,0,0,0
,,"دیجی کالا ازتون خواهش میکنم بادی دوربین هارو هم بزارید واسه فروش خیلی ها هستن لنز دارن و میخواد بادی رو جدا بخرن من الان لنز نیکون دارم و بادی همین 7100 رو میخوام لطفا بیارین",4,0,5,5,5,5,5
,,"من حدود یک سال پیش Nikon D5300 با لنز 140-18 رو به قیمت الان D7100 خریدم... اگه کمی صبوری میکردم الان D7100 داشتم ها!!!...:(",5,0,0,0,0,0,0
,,"دوست عزیز جناب اقای زمانی این دوربین در کلاس خودش یکی از بهترین هاست کافیه یه سری به سایت معتبر dpreview بزنین و امتیاز 85 این دوربین و جایزه طلایی اونو ببینین.....جای بسی تامل داره که شما این دوربین رو با جی وان ایکس مقایسه میکنین!!! لطفا اطلاعات خود را افزایش دهید..... جی وان ایکس در برابر این دوربین حرفی برای گفتن نداره...گر چه ما داریم در مقایسه با یکدوربین کامپکت و دی اس ال ار حرف میزنیم که نمیتونه مقایسه درستی باشه! یاحق",2,0,5,5,4,4,4
,,"دوستان سلام .آیا درسته که دوربین های canon ساخت ژاپن هستند ولی nikon به طور مثال nikon5300ساخت چین؟",0,0,0,0,0,0,0
,,"در پاسخ به آقای زمانی , می توانید در سایت DPreview سربرگ Review قسمت پایین Studio Comparision Tool را انتخاب کنید (که در حقیقت همین نرم افزار مقایسه است منتهی خارجیش)در کادر بالا که بزرگتر است Nikon D7100 را انتخاب کنید و در کادرهای کوچکتر هر دوربینی را که میخواهید منجمله Canon G1X Mark II را بگذارید بعد تفاوت را ببینید . اینجا 7100 خیلی شارپ تر و مشخص تر تصاویر را نشان می دهد .",1,0,4,5,5,4,5
,,"دوستان این ابزار مقایسه تصاویر دیجی کالا چقدر قابل اعتماده ؟ تصاویر g1x mark2 از این دوربین بهتر نشون میده که !!",1,0,0,0,0,0,0
,,"سلام دوستان من تقریبا دو ماهه که این دوربین خریدم بالن 18-140 تو این مدت بیش از 600 شات گرفتم دو ساعت فیلم از نظر کیفیت عکس و فیلم حرف نداره البته بیشتر با مود auto و scene کار کردم مود p s a m نیاز به آموزش و تمرین داره با موضوعاتی در شرایط مختلف نوری",1,0,5,5,5,5,4
,,"جناب درویشی از هرمارک فیلتری میشه استفاده کرد فقط باید به سایز دهنه لنز توجه کرد وفیلتر مناسبشو خرید بدیهی است اگه لنز وفیلتر هردو یک مارک باشند احتمال نتیجه بهتر بیشتره من خودم لنز سیگما و فیلتر پلاریزه سیگما داشتم بهتر از لنز وفیلتر دوستم که لنز کانن و فیلتر یه مارک دیگه داشت جواب میداددرحالیکه لنز سری ال کانن داشت با دوبرابر قیمت لنز من !",1,0,0,0,0,0,0
,,"سلام دوستان ببشید خواستم بدونم فیلترهای پلاریزه مثل لنز هستند و هر مارک دوربینی فیلتر خودش رو میخوره یا فرقی نداره؟",1,0,0,0,0,0,0
,,"روی کاغذ که واقعا فوق العاده است فقط انگار هنوز واسه افت قیمت جا زیاد داره و قیمتش یکم بالاست.",3,0,5,5,5,5,4
,,"این دوربین برای کسایی خوبه که تجربه ی کار با dslr رو داشته باشن ( یعنی قبلا یه مدل DSLR داشتن )
من خودم D3100 دارم به همراه لنز 18-200 و 35. که از هردو راضیم و در مرحله ی بعدی هروقت حس کردم که در حد این دوربین هستم میرم سراغش
توی دوربین های half-frame بهترینه برای عکاسی ! نه فیلم برداری ... چون 70D برای فیلم برداری به دلیل touch بودن و بیروون اومدن LCD و phase detection auto focus در حالت live view از D7100 سرتره تو فیلم برداری فقط !
خلاصه بگم که این دوربین غغغغغوللللههه",1,0,5,5,5,5,5
,,"میخواستم از کسایی که با این دوربین کار کردن بپرسم که این crop 1.3 فقط تو این دوربین هست؟
یا d5300 هم داره؟! اگه این قابلیت فقط توو این باشه خیلی تو انتخابم اثر میذاره
من میخوام دوربین تهیه کنم, بین این و d7000 موندم
قبلا هم xt-1 fujifilm داشتم",1,0,0,0,0,0,0
,,"با سلام خدمت همه ی استادان گرانقدر،بی مقدمه باید بگم در پی ورود به دنیای اس ال ار ها هستم و تقریبا بی تجربه یه 3 -4 ماهی هست که دارم در مورد d7100 و 70d در سایتهای مختلف تحقیق میکنم.از دوستانی که عکاسی با این دو بادی رو تجربه کردن خواهش میکنم من رو از راه نمایی هاشون بی بهره نگذارن.البته من از طبیعت عکاسی میکنم و یک لنزی که در خور این کار باشه هم میخوام روش سوار کنم.مرسی",4,0,0,0,0,0,0
,,"امروز به دستم رسید،ممنون از پیگیری و خوش قولیتون",2,0,0,0,0,0,0
,,"تا اومدیم بخریم تموم شد. بیار جان دیجی.",1,0,0,0,0,0,0
,,"و البته از مغازه خریدم بابت بیمه جداگانه 150 تومان پرداخت کردم که چیز غیر معمولی نیس همه جا همینو میگن اما دیجی کالا با بیمه همون قیمت رو داره!",2,0,5,5,5,5,5
,,"من این دوربین رو با لنز 18-140 ده روزه خریدم تا جایی که از تمامی سایت ها و اساتیدم پرسیدم بهترین تو این رنجه و تا الانم ازش واقعا راضی بودم :)",4,0,5,5,5,5,5
,,"دوستان سلام .آیا درسته که دوربین های canon ساخت ژاپن هستند ولی nikon به طور مثال nikon5300ساخت چین؟",0,0,0,0,0,0,0
