positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت","طراحی و ظاهر","امکانات و قابلیت ها","سهولت استفاده","کیفیت ساخت",نوآوری
,,"سلام
از مدیران و کارشناسان محترم دی جی کالا تقاضا دارم یه ویدیو آموزشی از کار کردن با آیپد یا آیفون درست کنین.کار باآیتیونز،آیتولز،نحوه انتقال فایل،نحوه دانلود از اپ استور و چیزهایی که برای کار با ios لازم است درست کنین.فکر کنم بعضی از کارشناسان دی جی کالا از محصولات اپل استفاده میکنند و میتوانند تجربیاتشونو در اختیار دیگران قرار بدن.باور کنین خیلی مورد استقال قرار میگیره و میتونه راهگشا باشه.الان به صفحات محصولات اپل که نگاه میکنیم متوجه میشویم که افراد زیادی اپل را دوست دارند ولی در خرید آن بخاطر برخی مسایل دودل هستند.منبع خاص و قابل اعتمادی هم بغیر شما وجود نداره.البته در سایت یک ویدیو هست ولی منظورم ساخت یه ویدیو آموزشی تاثیر گذار است.حرفای بنده را به حساب جسارت و زیاده خواهی نگذارید.
ممنون از سایت بی نظیرتون",11,0,0,0,0,0,0,0
,,"طلایی میخوام تو رو خدا بیارین",0,0,0,0,0,0,0,0
,,"دیشب سفارش دادم قرار شد امروز ارسال شه ولی نشده ، تا کی باید منتظر بمونیم ؟!
هیچ شماره تماس درست حسابی هم برای پیگیری نیست !",1,0,0,0,0,0,0,0
,,"علی منم دقیقا همین مشکلو دارم با ایفون 6
این مشکلم اگه تو نت سرچ کنی میبینی همه گیره
جدا این قطعی و وصلی وای فای دل منو تو اولین تجربه خرید دیوایس اپل زده
کلا ای او اس 7 به بعد مشکلات با وای فای داره تا الانم خوب نشده
من بعد اپدیت به 8.1.3 وضعیت نتم حتی بدترم شد
رفتم نمایندگی وقایع گستر حتی گوشی بدم برای تعویض ولی خیلی راحت گفتن اصلا هیچ مشکلی نداره
به نت وصل شدن و راحتم وب لود میکردن
در کل ای اوس 8 و اپدیتای بعدش مشکلات زیادی با وای فای دارن و کسی نمیتونه کتمانش کنه
منتها این مشکل به دلیل انواع و اقسام اپ ها در دیوایسهای مختلف کم و زیاد داره
من که واقعا امیدوارم این مشکل درست شه چون واقعا رو اعصابه",0,0,0,0,0,0,0,0
,,"سلام دوستان
آقا علیرضا
اگه کار با ios رو بلد هستین و میتونین با این سیستم عامل کار کنین و چیزایی که خودتون گفتین رو تحمل کنین قطعا ایپد بگیرین چون عالیه.ولی تو رقیبای اندرویدی میخاستم یه توصیه بهتون بکنم.من نه tab سامسونگ دارم و نه نکسوس 9، ولی،بنظر من نکسوس 9 بسیار بهتره چون با خریدش تا چند سال بدون نگرانی به آخرین ورژن اندروید آپدیت میشید.برندای دیگه اشک آدمو در میارن این کارو کنن وانقد هم آپدیت نمیشن.الان واسه نکسوس 7 هم اندروید 5.1 اومده.البته بازم میگم من هیچکدوم ازینارو ندارم ولی خواستم ازین دید هم به قضیه نگاه کنید و خودتون تحقیق کنین و اونچه که بیشتر به دلتون میشنه و تو تحقیقات خودتون بیشتر راضیتون کرده بخرین.
امیدوارم راهنماییتون کرده باشم",2,0,0,0,0,0,0,0
,,"بعد از چند وقت کار با آیپد ایر 2 خواستم نظراتمو بگم شاید به درد دوستانی که می خوان خریداری کنند بخوره ، قبل از آیپد گلکسی نوت داشتم و هنوز هم دارم ، اگر بخوام مقایسه ای داشته باشم از لحاظ طراحی و حس در دست گرفتن آیپد بسیار بالاتر از نوت قرار می گیره ، فلزی بودن و کیفیت بالای صفحه ی نمایش واقعاً عالیه و کار باهاشو لذت بخش از تر نوت کرده ، از نظر سخت افزاری نوت بالاتره ولی چون نرم افزارهای ios اختصاصی طراحی می شن شما در اجرای سنگین ترین بازی ها با آیپد به مشکل نمی خورید و حتی در برخی موارد سریعتر و بدون مشکل تر اجرا می شن ، ولی چندین ایراد بزرگ هم وجود دارده ، یکی قیمت بالاتر آیپد هستش و این موضوع زمانی حاد تر می شه که با توجه به اینکه شیار مموری نداره شما باید حداقل 64 گیگشو خریداری کنید چون 16 گیگ (که حدود 4 گیگ هم در اختیار سیستم عامل و ... است) بسیار کمه و اگه چند بازی سنگین و چند کلیپ بریزد سریع پر می شه و ناچار به پاک کردن برنامه ها می شید ، اکثر برنامه ها و بازی های خوب آیتیونز هم پولی هستند و نسخه هایی هم که پولی نیستند در داخل برخی بازی ها برای باز کردن مراحل بالاتر ناچار به خرید هستید! نصب نرم افزارها هم پروسه ای پر دردسر هستش چون خیلی وقت ها به خاطر سرعت پایین دانلود از آیتیونز و سایر مسائل امکان دانلود وجود نداره. در مجموع اگر به دنبال تبلتی با کلاس و با کیفیت ساخت بسیار بالا هستید و زیاد دنبال برنامه ها و بازی های تاپ نیستید و یا از نظر مالی مشکلی برای پرداخت هزینه برنامه ها ندارید آیپد انتخاب عالی هستش ولی اگر دنبال راحتی کار و نصب نرم افزارهای کرک شده و بازی های پول نامحدود و ... هستید و زیاد برنامه می ریزید و پاک می کنید به سراغ نوت بروید",3,0,5,5,5,5,5,5
,,"سلام! آقای علی مفتاحی، من هم همین مشکل رو داشتم! طوری که میخواستم بفروشمش! بعد تازه متوجه شدم بخاطد کاورشه! اونو درآوردم درست شد!",1,0,0,0,0,0,0,0
,,"سلام! آقای علی مفتاحی، من هم همین مشکل رو داشتم! طوری که میخواستم بفروشمش! بعد تازه متوجه شدم بخاطد کاورشه! اونو درآوردم درست شد!",0,0,0,0,0,0,0,0
,,"به نظر من محصولات اپل خیلی عالیه ولی به هیچ دردی نمی خوره !!! بیشتر داره به یه کالای لوکس تبدیل میشه تا اینکه بخواد به یه کالای به درد بخور ....",0,0,0,0,0,0,0,0
,,"با سلام
تو این رنج قیمت tab s پیشنهاد میکنم که فوق العادس.",0,0,0,0,0,0,0,0
,,"سلام
دیدگاه ها و اطلاعات بعضی از کاربرها خوب بود ولی یادمون باشه اگه اطلاعاتی داریم که دیگران اون اطلاعات را ندارند قرار نیست نباید به دیگران توهین کنیم و کلماتی از قبیل نمی فهمند، حالیشون نیست، بی سوادن و ....... بکار ببریم. چون ما هم هر روز راحع به ده ها موضوع فرهنگی، سیاسی، جامعه شناسی، روانشاسی، اقتصادی و ..... اظهار نظر میکنیم که اطلاعات در ارتباط با اون موضوع ها نداریم و یا اطلاعات کمی داریم. خوب با این حساب باید تمام متخصصان این رشته ها وقتی نظرات ما رو میشنوند یا می خونند باید ما رو ما رو مسخره کنند و یا به ما توهین کنندو.
درسته ما باید یاد بگیریم راجع به موضوعاتی که اطلاعات کمی داریم و یا اطلاعات عامیانه داریم طوری صحیت کنیم که همیشه نظراتمون یه خورده جنبه سئوالی داشته باشند. ولی اگه کسی اینو رعایت نکرد فکر میکنم مستحق گرفتن اطلاعات صحیحه نه توهین.
در پایان باید بگم محصولات شرکت اپل نسبت به سایر محصولات با اندازه کیفیت خودش، گرون قیمت تر نیست. ولی میشه گفت اپل جنس ارزون ولی با کیفیت پایین تر تولید نمیکنه. چون شرکتهایی مثل سامسونگ یا اچ تی سی و حتی هوآوی وقتی محصولات با کیفیت بالا تولید میکنند قیمتهاشون هم سطح اپله و یا گاهاٌ از اپل هم بالاتره که خوب این طبیعیه. به قول ما ایرونی ها هر چقدر پول بدی آش میخوری.
منتها سایر شرکتها همه نوع محصول برای همه نوع کاربران با سلیقه های متفاونت و بودجه های متفاوت تولید میکنند، که اپل این کار رو نمیکنه و به طور کاملا تخصصی رو محصولات خاص خودش کار میکنه. شاید این موضوع یک نقطه ضعف برای شرکت اپل باشه شاید هم یک نقطه قوت.",2,0,0,0,0,0,0,0
,,"ایا این تبلت کابلی داره که مثه otg عمل کنه و بشه بهش فلش وصل کرد؟لطفا جواب بدید.",0,0,0,0,0,0,0,0
,,"سلام من این تبلت رو از دیجی کالا خریدم.این تبلت یک مشکل شناخته شده و اساسی داره و اون هم صدای شبیه به تخلیه شوک الکتریکی هست. توی نت سرچ کنید iPad Air 2 pop noise. تبلت من هم این مشکل رو داره مدام صدای شوک الکتریکی از اسپیکر میاد ولی تو هفت روز اول من یکی دو بار این مشکل رو داشتم که تعویض نکردم و نمیدونستم این مشکل محسوب میشه الان به مراتب بیشتر شده ولی نه گارانتی داره نه بیمه واقعا پول بدی و تبلت یک مشکل اساسی سخت الفزاری داشته باشه و نتونی کاری کنی.",2,0,5,5,5,5,5,5
,,"من چند وقتی هست با wifi مشکل دارم.به نظرم یه مقدار کند هستش؟
خواستم بدونم کسی هم این مشکل رو باهاش داشته؟",1,0,4,5,5,4,5,5
,,"نه دوست عزیز ایپد کلا هندزفرى نداره",1,0,0,0,0,0,0,0
,,"دو ساله آی پد 2 دارم اصلن نمیتونم بدون آی پد زندگی کنم!
تمام حرف و حدیثها در مورد کیفیت آیفون و آی پد شایعات ساخته شده توسط رقباس (بویژه سامسونگ).
شما با یک آیپد از نزدیک کار کنید تا برتری اون رو نسبت به تبلتها (اسباب بازی) های دیگر برندها درک کنید.
بیخود نیست مردم تو امریکا برای خرید محصولات اپل از روز قبل تو صف می ایستن..",6,0,0,0,0,0,0,0
,,"دوستانی که این تبلت رو دارن برنامه وایبر.لاین.اینستگرام برای خود تبلت هستش؟ چون شنیدم کسانی که این تبلت رو دارن برنامه مخصوص گوشی رو دان میکنن",0,0,0,0,0,0,0,0
,,"سلام، من این تبلت رو 4 روز قبل إز دیجی کالا خریدم، إز همه نظر خوبه، فقط من 2 تا مشکل دارم،
1) توی antutu benchmark قسمت cpu single core بخش cpu integer نمره 82 کسب کرده، که خیلی کمتر از تمامی مدل های قبلی iPad و iphone است.
2) وقتی با صدای بلند موزیک میذارم، پشت دستگاه میلرزه.
کسایی که أین مدل رو دارن، خواهش میکنم راهنمایی کنید.",0,0,0,0,0,0,0,0
,,"بزارین تخفیف ویژه تر از ویژه بخریم
+Gold plz",1,0,0,0,0,0,0,0
,,"با سلام من این ایپدو از دیجی خریدم، ایپد قبلیم خیلی خوب بوده اما حسگر حفه نمایش جدید باعث شد این رو بخرم، روزبه جان از دیجی کالا که بخری معلوم نیست کی به دستت برسه، خود من 4 روزه خریم اما هنوز ارسالم نشده",0,0,5,5,5,5,5,5
,,"با سلام من این ایپدو از دیجی خریدم، ایپد قبلیم خیلی خوب بوده اما حسگر حفه نمایش جدید باعث شد این رو بخرم، روزبه جان از دیجی کالا که بخری معلوم نیست کی به دستت برسه، خود من 4 روزه خریم اما هنوز ارسالم نشده",0,0,5,5,5,5,5,5
,,"سلام دوستان
واقعا بعضی از نظراتو میخونه آدمو بشک میندازه.میان میپرسن آیپد خم میشه؟؟؟!!!!دوست عزیز من مگه میخای چکش یاابزار آلات بخری یا سینی بخری که فکر میکنی خم میشه؟!مگه میخای با آیپدت زورآزمایی کنی که فکر میکنی خم میشه؟داری تو دستت میگیری یسری باهاش کار میکنی.
مرسی که خوندین",2,0,0,0,0,0,0,0
,,"سلام و خسته نباشید به تمامی دوستان عزیز باید بگم تمام تبلت ها و گوشی های هوشمند در برابر ضربه و فشار اسیب پزیر هستند ایپد ایر 2 و ایفون 6 پلاس هم مانند هر دستگاه دیگری اسیب پزیر هستند شاید یه خورده بشتر ولی هر گوشی یا تبلتی در برابر فشار زیاد خم می شود ایپد ایر 2 و ایفون 6 پلاس هم مثل هر دستگاه دیگر",0,0,4,5,5,5,5,5
,,"سلام و خسته نباشید به تمامی دوستان عزیز باید بگم تمام تبلت ها و گوشی های هوشمند در برابر ضربه و فشار اسیب پزیر هستند ایپد ایر 2 و ایفون 6 پلاس هم مانند هر دستگاه دیگری اسیب پزیر هستند شاید یه خورده بشتر ولی هر گوشی یا تبلتی در برابر فشار زیاد خم می شود ایپد ایر 2 و ایفون 6 پلاس هم مثل هر دستگاه دیگر",0,0,4,5,5,5,5,5
,,"با سلام
من الان بین خریداین تبلت یا galaxy tab s 8.4 یا nexus 9 حسابی گیر کردم از طرفی میدونم ipad air 2 نسبت به دو تا تبلت دیگه در جایگاه بالا تری قرار داره ولی نداشتن درگاه های ارتباطی از جمله بلوتوث و پولی بودن بیشتر برنامه های ios نسبت به اندروید و انتقال سخت و پر دردسر برنامه ها و فایل ها بین دستگاه و کامپیوتر منو حسابی به شک انداخته
به شخصه تا به حال با ios کار نکردم ولی با دانلود برنامه itunes متوجه شدم که خیلی از برنامه هایی که توی اندروید مجانی هستن توی ios پولین و با این شرایط دلار که تو ایرانه خرید پی در پی گیفت کارت ایتونز معقول نیست
اگه منو راهنمایی کنید ممنون میشم",0,0,4,5,4,5,5,5
,,"ضمن عرض سلام از دوستان خواهش دارم که در مورد اندازه صفحه نمایش آیپد ایر 2 در مقایسه با مینی 3 راهنمایی بفرمایند که کدام بهتر و مفیدتر و کاربردی تر است.و در کل کدام اندازه صفحه نمایش را بر دیگری ترجیح و برتر می دانید.",1,0,0,0,0,0,0,0
,,"آقا خواهشا نسخه ipad air 2 4g 64g رنگ طلاییش رو بیارید
امروز خاستم بخرم دیدم تموم شده
منتظریم",1,0,0,0,0,0,0,0
,,"فوق العاده س! حیف این ماه خیلی خرج کردم نمیتونم بخرم! حتما تو اولیت خریدم میزارمش .",1,0,0,0,0,0,0,0
,,"آقا خواهشا نسخه ipad air 2 4g 64g رنگ طلاییش رو موجود کنید
همین الان می خواستم بخرم دیدم تموم شده از شانسم
منتظرم",0,0,0,0,0,0,0,0
,,"سلام ببخشید میخواستم بدونم که این ایپد هندزفری هم داره؟ ممنون میشم اگه جواب منو بدید",0,0,0,0,0,0,0,0
,,"سلام دوستان من این ایپد رو خریدم نه از دیجیکالا ولی شما از دیجیکالا بگیرید ارزون تر میده در یک کلام عالی بی نقص باطریش خوبه صفحه نمایشش خیره کننده و قدرت مند تا حالا هنگ تو کارش نیست و اصلا خم هم نمیشه",6,0,5,5,5,5,5,5
,,"در جواب دوست عزیزمون که در مورد خم شدن این ایپد مثل ایفون 6 پلاس باید بگم که چون این دو محصول اندازه ی بزرگ و ضخامت کم دارند نباید گول تست خمیدگی رو خورد و به کیفیت ساخت اپل شک کردمگه میخواهیم با اونا بیس بال بازی کنیم یا مگس بکشیم ...",10,0,0,0,0,0,0,0
,,"بله دوست عزیز ipad air 2 هم در برابر فشار بسیار زیاد خم خواهد شد
اما سوال اصلی اینجاست....
آیا همچین فشاری که بتونه ipad رو خم بکنه در طی کاربرد روزانه از تبلت پیش خواهد آمد ؟؟
جواب قطعا خیر هست، شما هیچوقت به تبلت یا گوشیت حتی بر اثر اتفاق هم فشاری وارد نمیکنی که بتونه اون رو خم بکنه.... همه اینا از یک کلیپی شروع شد که یک بابایی اومد رو آفون 6 رو کلی زور زد که یکم خمش کنه ، که حالا این شایعه هارو راه انداخته....شماها دیگه چقدر زود باورید
در این بازه زمانی ipad air 2 قوی ترین تبلت و حتی بین اسمارت فون ها قویترینه ( بنچمارک geckbench )
این تبلت بیش از اون چیزی که فکرش رو بکنین قدرت داره ، همین الان دو نسل از بقیه تبلت ها جلو تره ، سنسور اثر انگشت هم که جای خود داره....
به نظر من ipad اپل بهترین تبلت تولید شده در تمام بازه های زمانی بوده، و واقعا ارزش خرید رو داره
موفق باشید",5,0,0,0,0,0,0,0
,,"باسلام اقاااااااایه مهمان اینا همش شایعس خم میشه ولی احتمالش 1در200شما چرا فکرتون رو درگیر چیزایی مثل اینا میکنید بخاطر اینکه خیلی نازکه و فلزیه خم میشه ولی بازم گفتم اصلا جای نگرانی نیس و نگران نباشید
اینهمه ادم اینجا ایپد دارن مال کی خم شده؟!!!!",1,0,5,5,5,5,5,5
,,"تبلت عالیی هست.(این گوینده شما در نقد و بررسی صدای بسیار خوبی دارد .مرسی)",1,0,0,0,0,0,0,0
,,"من 3 روزه که این تبلت رو از دیجیکالا خریداری کردم و باید بدونید که همه چیزش فوق‌العادست.
کیفیت صدای بالا، کیفیت ساخت بسیار عالی، صفحه نمایش جوریه که انگاری داری پیکسل‌ها رو لمس می‌کنی. سرعت بالا و باتری خیلی خیلی خوب، راحت با یه بار شارژ میشه 10 ساعت ازش استفاده کرد.",0,0,2,5,4,5,5,5
,,"سلام آقاتوروخدا منوراهنمایی کنیداینکه میگن آیپدایر2مثل آیفون 6پلاس خم میشه درسته؟اگه کسی میدونه لطفاراهنماییم کنه ممنون میشم",3,0,0,0,0,0,0,0
,,"تورو خدا واسه پیشنهاد شگفت انگیز بزاریدش میخوایم بخریم .
دوستانی ک موافقن لایک کنن...",14,0,0,0,0,0,0,0
,,"آرش جنتی درود بر شما دوست عزیز
بستگی و اولویت به احتیاج شماست یعنی چه چیزی نیاز دارید !
اگر نظر شخصی بنده رو می خواید ایپد ایر رو بگیرید در کنارش یک گوشی خیلی خیلی ساده بگیرید مثلا نوکیا دوازده چراغ :)))
اما جدا از شوخی اگر از تبلت یا گوشیتون فقط کار میخواید پس همان ایفون بگیرید اما اگر میخواید هم تفریح کنید هم کار هم بازی بنظرم اون سامسونگتو نرو بفروشید و بعدش یک ایپد ایر دو و یک گوشی بسیار معمولی بگیرید واقعا می ارزه !",3,0,5,5,5,5,5,5
,,"سلام دوستان. من یکم گیر کردم بین آیفون6 و این آیپد ایر2. من الان تبلت دارم(گلکسی تب 2 ی آشغال :|) الان نمیدونم ایر2 بگیرم یا آیفون چیپست ایر قوی تره اما خوب... گنده س دیگه من تصمیمم این بود که گوشی بگیرم اما مشخصات ایر رو که دیدم سست شدم ترو خدا راهنمایی کنید ممنون از شما . ممنون از دیجی جوون.",3,0,0,0,0,0,0,0
,,"سلام
من هم بالاخره این تبلت رو گرفتم. هرکی میگه IOS محدوده سخت در اشتباهه. خیلی راحت با نرم افزارهایی که گرفتم با همه در ارتباط هستم الا بلوتوث. ویرایشگر اکسل، ورد و پاورپوینت داره. من تازه گرفتم تو نور کم عکسش جالب نبود. البته من دوربین حرفه ای دارم برام اهمیتی نداره.",1,0,0,0,0,0,0,0
,,"درود بر تمامی عزیزان و دوست عزیز محمد حسن اصغری
شما و هر دوست عزیزی که سوال داره یا آموزش در رابطه با مک یا ای او اس یا کلا محصولات اپل نیاز داره میتونه در گوگل بزنه "" انجمن ایفون "" و در این انجمن به سوالات یا نیاز های علمی خودش دست پیدا کنه
امید وارم دیجیکالای عزیز این نظر را تایید کند
با تشکر",1,0,5,5,5,5,5,5
,,"اقا تو رو قران بگید پارت نامبرش مال کجاست التماس خیلی مهمه",0,0,5,5,5,5,5,5
,,"علی سیدی عزیز درود بر شما
ممنون دوست عزیز معظرت خواهی برای چه !
شما لطف داشتید و به سوالات بنده پاسخ دادید
والله در نظرات قبلی هم اشاره کردم به دلایل مالی پیش خرید کردم و بعد از پرداخت تحویل میگیرم چشم اینشالله در خدمت شما هم هستیم :)",1,0,5,5,5,5,5,5
,,"با سلام
من گوشی آیفون 5s دارم. می خوتستم تبلت ایر 2 رو بگیرم. به نظرتون خیلی تکراری نمیشه؟بهتر نیست برم سراغ تبلت های اندرویدی؟",0,1,0,0,0,0,0,0
,,"دوستان من یه هفته ای هست که این تبلت رو گرفتم همه چیزش عالیه الا دوربینش که کیفییتش واقعا داغونه!! تصاویرش یه جورایی برفکیه
خواهشا بگید که که دوربینش کلا اینجوریه یا خدایی نکرده دوربین تبلت من مشکل داره؟؟
تو رو خدا نظرتون رو بگید که دارم از استرس می میرم",1,0,0,0,0,0,0,0
,,"سلام
در حدود یک ماه شد که خردیمش.
فوق العادس-دوربین عالی-سخت افزار فوق العاده-بدون هیچ گونه لگ و هنگی-وضوح تصویر فوق العاده.صدای عالی
با یه نرم افزار KMP تمام فرمت ها از جمله MKV رو با کیفیت باورنکردنی پخش میکنه.
با توجه به اینکه از سیم کارت هم پشتیبانی می کنه همجا اینترنت داشتم.(فقط کاشکی همه جا 3G بود)
برای خریدش شک نداشته باشید.",3,0,4,5,5,4,5,5
,,"با سلام
اقای مهدی رضایی شرمنده که دیگر نتونستم به خدمتتون عارض بشم
انشالله مبارک باشه بهترین انتخابو کردین و ازش راضی خواهید بود از عملکردش برای ما هم بزارید
با تشکر",2,0,5,5,5,5,5,5
,,"سلام
من این تبلتو مجبور شدم از بیرون تهیه کنم به خاطر اینکه dg طلایی موجود نداشت
خیلی سریع و بی نظیر .
من تهران که بودم تبلت سامسونگ رو هم چک کردم قابل قیاس با این نیست تو خریدش شک نکنین",1,0,4,4,5,5,5,5
,,"درود بر شما حسین سامانی پور دوست عزیزم
متشکرم اینشالله این چرخ نصیب شما هم بشه :)))
والله بخاطر مشکلات پرداخت نتونستم از دیجی کالا خریداری کنم ! خیلی دوست داشتم و همینطور با واحد فروش دیجی هم تماس گرفتم اما متاسفانه قسمت نبود !
فعلا از یک اپل استور در شهر خودم پیش خرید کردم تا اینشالله برم بصورت کامل پرداخت کنم و تحویل بگیرم :) البته نسخه Apple iPad Air 2 Wi-Fi - 16GB را انتخاب کردم .
هر وقت خریداری کردم شما رو هم در جریان میگذارم :)
منتظر نظرتون هستم :)",3,0,5,5,5,5,5,5
,,"با سلام آقای مهدی رضایی
مبارک باشه برادر . حتما همینطوره اصلا اپل جنس بد ندیدم بزنه با اون همه وسواسی که بخرج میدن برای تولید یه محصول . ایشالله که چرخش واست بچرخه :)
رسید دستت نظرت رو بذار چون من هم قصد خرید این مدل رو دارم .",5,0,0,0,0,0,0,0
,,"درود
واقعا متشکرم دوست عزیز حسین سامانی پور خیلی به بنده کمک کردید از خرید نسخه 4g پشیمون شدم زیرا فاصله قیمت خیلی هست واقعا خیلی !
بنده نسخه Apple iPad Air 2 Wi-Fi - 16GB را سفارش دادم امید وارم که خوب باشه :)",2,0,5,5,5,5,5,5
,,"آقای نکیسا ا.ت که گفتی با اینترنت مشکل داری به نظر من شما یک بار دستگاهت رو reset network setting کن اگر مشکل حل نشد reset all setting کن و بازم اگر حل نشد مطمئن باش مشکل از دستگاهت نیست با این کار باید مشکل wifi و cellular data که برای سیم کارت هستش برطرف بشه مگر اینکه چیپ wifi دستگاهت یا سیم کارتت مشکلی داشته باشه که اگر اینطور بود اصلا وصل نمیشدی به wifi یا Cellular data که اینترنت بخواد کند باشه !",2,0,0,0,0,0,0,0
,,"خواهشاً بذارش پیشنهاد شگفت انگیز دیجی ، تو این هفته میخوام بخرم...دمت گرم. جبران میکنم",4,0,0,0,0,0,0,0
,,"از دیجی کالا میخوام رنگ سفید رو هم اضافه کنه",1,0,0,0,0,0,0,0
,,"آقای مهدی رضایی
سلام
چون گوشی من هیچ سیستم عاملی نداره ! نمیتونم دقیق این رو توضیح بدم ولی به صورت کلی مراحل رو میگم :
اگر ورژن گوشی شما جدید هست مراحل زیر رو برید :
Settings>More>Tethering & portable hotspot>Set up Wi-Fi hotspot
و یه پسوورد رو قرار بدین
اگر هم ورژن اندروید گوشیتون خیلی قدیمیه میتونید یه نرم افزار wifi hotspot از بازار روی گوشیتون نصب کنید که همین کار رو انجام میده ( تو ورژن های جدید اندروید این قابلیت توی خود سیستم عامل کنجانده شده )
در نهایت هم فقط وای فای تبلت رو روشن کنید و پسوورد رو که تو قسمت قبل روی گوشی گذاشته بودین روی تبلت قرار بدین .
میتونید تو خود بازار هم سرچ کنید "" اشتراک اینترنت موبایل "" نرم افزارهای زیادی که کار شما رو راه بندازه وجود داره .",3,0,0,0,0,0,0,0
,,"حسین سامانی پور عزیز درود بر شما
میخواستم بپرسم بنده نه مودم وایرلس دارم نه مودم جیبی ولی یک گوشی اندروید 3g دارم !
خیلی سعی کردم 4G بگیرم اما متاسفانه بازار خیلی خرابه و خیلی سخت میتونم 4G بگیرم اگر نتونستم بگیرم بجاش با گوشی باید اینترنت را با ایپدم به اشتراک بذارم ؟
چجوری ؟
گوشی بنده Samsung Galaxy Ace S5830 هست :)
با تشکر لطفا سریع تر پاسخ بدید",1,0,5,5,5,5,5,5
,,"سلام دوستان عزیز یک سوال داشتم این تبلت ارسال و دریافت مسیج را پشتیبانی می کند ؟",0,0,0,0,0,0,0,0
,,"عالیه +",5,0,0,0,0,0,0,0
,,"آقای علی سیدی درست میگن ولی 4g یه خاصیت دیگه هم داره که ذکر نشده اونم اینه که gps هم داره یعنی مکانیاب هم هست و شما میتونید با استفاده از نقشه مکان فعلی و مکانی که میخوایید برید رو بررسی کنید و مسیر رو دریافت کنید ایران هم به خوبی پوشش میده یا مثلا نرم افزارهایی مثل بنزین یاب که پمپ بنزین هایی که اطرافتون هست رو شناسایی میکنه و از هر نرم افزاری که مربوط به مکانیابی هست میتوانید استفاده کنید ولی در کل اگر زیاد با تبلت جابجا نمیشی 4g نگیر چون اختلاف قیمت بالایی دارن . این چیزایی که گفتم با یه گوشی معمولی اندروید هم قابل حله .",1,0,0,0,0,0,0,0
,,"علی سیدی عزیز درود بر شما
واقعا از اینکه به بنده پاسخ دادید متشکرم
یک سوال ! : بنده اینترنت برام مهمه گوشی هم دارم اما برای سخته که با گوشی این کارو بکنم ترجیح میدم با ایپد به اینترنت وصل بشم پس گزینه ای نمیماند بجز 4g سوال اینه که من اگر 4g خریدم وای فای هم داره ؟ یا فقط توانایی 4g را دارد ؟
دوما ایا این ایپد از نظر قدرت لمس چگونه است زیرا بنده بیشتر برای طراحی دیجیتال میخواستم البته از کارای روزمره هم قافل نیستم :)",1,0,5,5,5,5,5,5
,,"سلام در جواب اقایون
مهمان:باید بگم که داغ کردن هر وسیله ای هیچ مشکلی حساب نمیشه چون خود شرکت سازنده حتما به این موضوع توجه میکنه و اگر مشکلی باشه اصلاح میشه پس امکان داره هر وسیله ای داغ کنه ولی اگر بطور طبیعی باشه هیچ مشکلی نداره
همینطور این ایپد به دلیل اینکه بدنش از جنس الومینیومه والومینیوم رسانای خوبی برای گرما هست وسی پی یوی این تبلت64بیتی هستش امکان گرم شدن هستش ولی ازار دهنده نیست و در قسمت خاصی احتمالا سمت چت حس خواهد شد
و اقای مهدی رضایی:سیم کارت در ایپد برای اتصال به اینترنت استفاده میشه و نه تماس تلفنی پس در صورتی که مدل بدون سیم کارت رو بخرید باید برای اتصال به اینترنت از مودم های وایرلس استفاده کنید و یک مودم جیبی داشته باشید لازم به ذکره که اگه گوشیتون نقطه اتصال قابل حمل داره میتونین از گوشیتون به عنوان مودم استفاده کنید و با ایپد اتصال برقرار کنید در ضمن هیچکدوم از مدلها شماره گیر نداره وبرای فعال کردن بسته اینترنت سیم کارت در مدل سیم کارت خور شما میبایست از طریق سایت اقدام کنید که کار مشکلی نخواهد بود حال اگر نیاز به اینترنت زیاد هستش و نمیخواهید چیزی اضافه با خود برای اتصال اینترنت حمل کنید 4gبهتره ولی اگر ی گوشی خوب دارید که حداقل از3gپشتیبانی میکنه لزومی نداره مدل4gرو بخرید در ضمن سرعت وای فای این تبلت بسیار بسیار بالاست پس کندی سرعت به هیچ وجه حس نخواهد شد
باتشکر",2,0,5,5,5,5,5,5
,,"درود بر همه ی دوستان عزیز
بنده دانشجوی طراحی دیجیتال هستم بعد از شش ماه سردرگمی و گشت و گذار و پرسش فهمیدم محصولات اپل برای طراحی بهترین تبلت هستند
البته این را هم باید بگویم که کمپانی ویکام تبلت هایی مخصوص طراحی دیجیتال میزنند اما بنده فقط برای طراحی نمیخواهم برای امورات روزمره هم میخوام بنابر این اپل و آیپد بهترین گزینه هست برای من
میخواستم بپرسم کدام آیپد بهترین بازدهی در زمینه ی طراحی و امورات روز مره را دارد !
در رابطه با بودجه خرید هم طبق معمول مثل همه ی عموم مردم نظر بنده هم ارزان ترین گزینه هست !
فعلا که اکثرا ایپد ایر 2 را به من معرفی کرده اند اینشالله که خوب از آب در بیاید قصد دارم تا دو ماه اینده خریداری کنم ...
در اخر میخواستم سوال کنم مدل سیم کارت خور و بدون سیمکارت خور چه فرقی میکنند و کدامشان بهتر است
خواهش میکنم به من پاسخ بدهید !
با تشکر",1,0,5,5,5,5,5,5
,,"تورو خدا یبار دیگه واسه پیشنهاد شگفت انگیز بزاریدش میخوایم بخریم .
دوستان هم نظر لطفا + بدن",6,0,0,0,0,0,0,0
