positivePoints,negativePoints,commentText,like,dislike,"ارزش خريد در برابر قيمت","عملکرد سخت افزار داخلي و باتري","کيبورد و تاچ پد","کيفيت صفحه نمايش و بلندگوها","امکانات و قابليت ها","طراحي و کيفيت ساخت"
,,"ممنون از mahan kazemzadeh و احمد رضا بکان عزیز بابت راهنمایی هاتون......
من یه سوال دیگه ای هم داشتم ، من بیشتر این لپ تاپو برا صفحه نمایش عالی که داره میخرم چون فیلم زیاد نگاه میکنم تا چشمامو اذیت نکنه و برای اینترنت که با قابلیت فورس تاچ و کیپد عالی ای که داره حس خوبیو به ادم میده میخرم......و بعد از کمی فکر کردن پی میبرم که میتونم با این پول یه ایفون 6 16گیگ به همراه ایپد 64 گیگ بخرم. و فیلمامو تو آیپد نگاه کنم...به نظرتون کدوم انتخاب خوبیه؟؟ لطفا کمکم کنین .......نمیتونم تصمیم بگیرم..",0,1,4,5,5,5,4,5
,,"من خیلی دوست دارم که این لپتابو بگیرم
اما
حیف که نمیشه تو برنامه نویسی ازش استفاده کرد",0,0,0,0,0,0,0,0
,,"سلام
صفحه نمایش این مدل ، واقعا TFT هست ؟ چون تو سایت آمازون که IPS زده . ورژن های دیگه ای از این لپ تاب موجود هست که صفحه IPS داشته باشند ؟",0,0,0,0,0,0,0,0
,,"مرسی ، حالا من بین این لپتاب و سرفیس پرو 3 موندم . به نظرتون این رو بگیرم یا سرفیس پرو 3 مدل 256 گیگش که همین قیمته ؟ کدوم واقعا ارزش خرید داره ؟",0,0,0,0,0,0,0,0
,,"هیچ مشکلی در تایپ نخواهید داشت دوست گرامی",0,0,0,0,0,0,0,0
,,"مرسی از آقای علی زهره وند بابت راهنمایی مفیدتون ،
فقط این سوال رو جواب ندادید دوستان : آیا میشه راحت فارسی تایپ کرد ؟ نرم افزار باید نصب کنیم ؟ به نظرتون برای تایپ فارسی (نوشتن پروژه یا مقاله دانشگاهی ) راحت هست ؟
با تشکر.",0,0,0,0,0,0,0,0
,,"جواب آقای ؛هادی سید؛
1. بله می تونید برنامه های نصب کنید که وظیفشون اینه که به سیستم عامل mac فرمت هایی نظیر ntfs رو بشناسونند
2. باید تبدیل usb به سریال رو جداگانه بخرید",0,0,0,0,0,0,0,0
,,"سلام دوستان
برای تایپ فارسی و نوشتن پروژه دانشگاهی ، به نظرتون این لپ تاب خوبه ؟ منظورم میشه راحت فارسی نوشت و به پروژکتور وصل کرد یا نه ؟ میشه توضیح دهید .
سوال دوم اینکه آیا هاردهای با فرمت NTFS , FAT32 را می خواند یا خیر ؟
با تشکر.",0,0,0,0,0,0,0,0
,,"من این لپ تاپ رو به تازگی خریدم و فقط میتونم بگم عالیه اما یک عیب بزرگ داره اونم این هست که وقتی با لپ تاپ اپل کار کنی دیگه با هیچ لپ تاپ دیگه ای نمیتونی کار کنی.
در ضمن سرعت این لپ تاپ هم سرسام آوره نرم افزار های سنگینی مثل افتر افکت رو تو یه چشم به هم زدن باز میکنه.",0,0,5,5,5,5,5,5
,,"سلام دوستام این لپتاپ ورژن جدید مک بوک پرو هستش که اوایل سال 2015 میلادی به بازار اومد و صفحه نمایش اون 4K هستش یا همون رتینا و پردازنده اصلی این دستگاه قوی هستش (i5)و به راحتی از پس تمامی کار های روزانه یک طراح حرفه ای برمیاد و پردازنده گرافیکی اون هم اینتل اچ دی 6100 هستش و فوق الاده قویه به طورب که نرم افزار های سنگینی رو مثل 3D Max و Solid Works و هر نرم افزار سنگین دیگه ای رو که فکر میکنید سنگینه به راحتی اجرا میکنه توی بحث رم که 8 گیگ رم باید برای اکثر کاربر ها کافی باشه ولی خب این سری از لپتاپ ها با رم 16 گیگ هم عرضه میشند که دیگه چیزی جلودارشون نیست و البته کیبورد و ترک پد جدید اپل در نوع خود فوق العاده بینظیر هستن و حس فوق العاده خوبی موقع تایپ کردن به تایپست میند و البته کیبورد از نور پس زمینه هم برخوردار هستش و ترک پد اون هم قابل برنامه ریزی و شخصی سازی برای انجام تمام دستورات هست و با هر فشاری میشه با اون کاری انجام داد.
اپل امسال مک بوک پرو های خودش رو با کد MF نامگذاری کرده و مک بوک ایر ها و مک بوک رتینای خودش رو با کد MJ معرفی و روانه بازار کرده حالا بقیه اطلاعات مک ها مثل حافظه داخلی و پردازنده و رم دستگاه رو با اعداد بعد از عبارت های کد ذکر شده میشه فهمید برای مثال ارزان ترین مک بوک پرو رتینا با کد MF839 نام گذاری شده و به همین ترتیب قیمت ها هم با افزایش مقدار اعداد بعد از عبارت افزایش پیدا میکنند.
شاید خیلی ها قابلیت های مک رو بپسندند ولی سیستم عامل اون رو نه یا اینکه استفاده لازم رو براشون نداره این دسته از کاربر ها میتونند از نرم افزار بوت کمپ استفاده کنند و در کنار سیستم عامل مک او اس از هر سیستم عامل دیگه ای استفاده کنند.سخت افزار مک ها و ویندوز ترکیبی عالی رو تشکیل میدند که نظیر نداره البته بگدر حین نصب ویندوز روی مک باید توجه داشت که حافظه کافی در اختیار سیستم عاملی باشه که بیشترین کاربرد رو برای ما داره و اینکه سعی کنید دو سیستم عامل رو با صورت مجزا روی دستگاه نصب کنید یعنی اینکه در عین حال به هردو دسترسی نداشته باشید چون که گاهی اوقات فقط گاهی اوقات باعث ایجاد هنگ توی دستگاه میشه ولی خب بعضی ها نیاز دارند.",1,0,0,0,0,0,0,0
,,"mehrshad abdoli گرامی:
این مدل برای اواسط سال میلادی جاری است. قابلییت Force Touch ، پردازنده جدید برودول اینتل از تغییرات در این نسخه می باشد. از نظر صفحه نمایش هیچ تفاوتی نیست و هر دو مدل دارای صفحه نمایش رتینا دیسپلی با پنل IPS هستند.

نیما محمدنژاد گرامی:
بطور کل زیاد نگاه کردن به هر نوع صفحه نمایشی مضر است اما خب چقدرش مهم است. با توجه به اینکه مقدار پیکسل ها بسیار بالاست در این سیستم چشم مطلقا انرژی کمتری نسبت به تفکیک صفحه نمایش می کند پس مطمئنا خیلی بهتر از انواع صفحه نمایش دیگه است. اگر با آیفون و آیپد ها کار کرده باشید و مشکلی نداشتید با این هم مشکلی نخواهید داشت.",1,0,0,0,0,0,0,0
,,"سلام. فرق این لپ تاب با لپ تاب ذکر شده گرافیک بالاتر این لپ تاب هست و فرق بعدی تا جایی که من اطلاع دارم فورس تاپ(Force Touch)هست که این لپ تاب دارد اما mgx72 این قابلیت خوب و کاربردی را ندارد.
امیدوارم که این اطلاعات داده شده به درد شما بخورد",1,0,5,5,5,5,5,5
,,"با سلام و عرض ادب من سوالم اینه که صفحه نمایش این مدل با صفحه نمایش مدل mgx72 چه فرقی داره و کلا چه فرقی با هم دارن که باعث شده قیمتاشون کمی فرق کنه ، لطفا جواب بدید منتظرم..ممنون",0,0,4,5,5,5,4,5
,,"سلام
چشم های من خیلی به صفحات نمایش حساسن
واسه همین دنبال یه صفحه نمایشی هستم که کمتر چشامو اذیت کنه
الان 10 ساله دانشگام ولی کسیو ندیدم که چشاش مثل چشای من باشه
خلاصه اینکه می خواستم ببینم آیا صفحه نمایشی هست که مخصوص چشای حساس طراحی شده باشه؟
چون اپل پیشتاز تکنولژیه خواستم اینجا این متنو بزارم شاید یه جوابی گرفتم.
ممنون",0,0,0,0,0,0,0,0
,,"سلام بر دوستان
کسی میدونه اگه روی این لب تاب ها ویندوز بریزیم به مشکل بر می خوره؟؟
بعدش من بین این و ایسوس n550 موندم یه ویژگی های خوبی اون داره یه ویژگی هایی این .
اون از لحاظ سخت افزار خیلی قوی ولی خوب کیفیت این فوق العادست و شارژ دهی عالی.
کاری ام که از لب تاب می خوام اینه که وب گردی و اجرای برنامه های مهندسی برق.این دستگاه از عهدش بر می یاد؟",1,0,0,0,0,0,0,0
,,"واقعا متشکرم اقای مظفری؛
من همه سایت های داخلی و خارجی رو گشتم ولی این جواب رو نتونستم پیدا کنم، واقعا مرسی.
مرسی",1,0,0,0,0,0,0,0
,,"آقای چوب چیان رده MF سری 2015 مک بوک پرو هست.
جناب ح ش حدودا 15 گیگابایت سیستم عامل مک مصرف داره و 20 گیگابایت ویندوز ضمن اینکه 10 گیگ حداقل فضای خالی نیاز دارید. یعنی چیزی حدود 50 گیگابایت غیرقابل استفاده است.
لذا برای استفاده از این مدل باید دست به دامان فضای ابری و هاردهای اکسترنال بشید.",2,0,4,5,5,5,5,5
,,"سلام..من این سیستم رو از خود سایت اپل خریدم با این تفاوت که موقع سفارش رم رو به 16 گیگ ارتقا دادم....
1 هفته ای میشه باهاش کار می کنم ولی یه چیزی که اذیتم می کنه اینه وقتی فیلمی رو باز می کنم با اپلیکیشن supermePlyer lite پایین lcd و قسمت باتری دستگاه وحشتناک داغ میشه و صدای فن در میاد اون هم با دور خیلی بالاااااااا.....
کسی اطلاعاتی داره داستانه این قضیه چیه؟",0,0,4,5,5,5,5,5
,,"با سلام و تشکر از نظراتتون،
فقط می خواستم به این نکته هم اشاره کنید که mac OS (مکینتاش) و windows و درایوراشون و نرم افزار bootcamp چقد فضا از هارد رو اشغال می کنن؟؟ ممنون می شم اگه افرادی که اطلاع دارن به منم اطلاع بدن.
ممنون",2,0,0,0,0,0,0,0
,,"لدفن یکی بگه این لپ تاپ پارت نامبره کجاس؟؟؟؟",1,0,0,0,0,0,0,0
,,"این مدل بدا 2015 که force touch داره یا مدل 2014 که نداره میخوام بخرم فقط همینو مونده که سفارش بدم لطفا کسی میدونه بگه",0,0,5,5,5,5,5,5
,,"خانم حسینی این فضا در کل تنها پاسخگوی اجرای مجموعه برنامه های شما با بالاترین سرعته.
برای نگه داری فایل هاتون حتماً باید از هارد اکسترنال استفاده کنید.
ضمن اینکه اگر نیاز به ادیت فیلم های با کیفیت نظیر Full HD یا 4K دارید یا طراحی گرافیکی با تراکم پیکسل بالا نظیر بنر کار می کنید ، باز هم نیاز به حافظه بالاتر خواهید داشت.
در کل اگرچه بعدها هم میشه هارد مک بوک رو ارتقا داد اما پیشنهاد من اینه که از همون اول مدل 256GB اون رو برای هر استفاده ای تهیه کنید.",3,0,4,5,5,5,5,5
,,"از شما انتظار دیگه ای در موجود بودن کالا داشتم..شما میگید 2 روز دیگه موجود میشه و این میشه دو شنبه و از اونجایی که چهارشنبه تا جمعه تعطیل هستش عملا میوفته برای هفته بعد !",0,0,0,0,0,0,0,0
,,"سلام لطفا میشه نقد این لپ تاپ رو زود تر در اختیار ما بگذارید.",0,0,0,0,0,0,0,0
,,"دوستان یکی توضیح بده لطفا اگر کسی نخواد ویندوز کنارش بذاره آیا این 128 برای برنامه های خودش کافیه؟",0,0,0,0,0,0,0,0
,,"دیجی کالا لطفا موجود کنید !",0,0,0,0,0,0,0,0
,,"خواهشا دوباره موجودش کنید .... !",0,0,0,0,0,0,0,0
,,"دوستان کسی میدونه این لپتاپ پارت نامبر کجا هست؟",2,0,0,0,0,0,0,0
,,"سلام. در سابت apple گفته شده که این لپ تاپ مجهز به فناوری force touch هستش. ولی اینجا چیزی عنوان نشده. کسی میدونه که واقعا این مدل این ویژگی رو مطابق با سایت apple داره یا خیر؟؟؟",1,0,5,5,5,5,5,5
,,"پیشنهاد ویژه بذارید",1,0,5,5,5,5,5,5
,,"برای کسی که ویندوز نمیخاد کنار این.همین 128 کافیه؟ یا نه؟ لطفا راهنمایی کنید",0,0,0,0,0,0,0,0
,,"سلام
چرا دیجی کالا در مورد پارت نامبر لپتاپ های اپل چیزی نمیگه؟ این لپتاپ پارت نامبر کجاست؟",1,0,0,0,0,0,0,0
,,"درود بر همگی.
به عنوان یک کاربر عادی که دوست ندارم درگیر کانفیگ و.... بشم و فقط توقع دارم نوت بوکم کارم رو به بهترین نحو انجام بده از خرید این نوت بوک بسیار بسیار راضیم.
اصلا با نوت بوک بازی نمیکنم ولی برنامه های زیادی رو استفاده میکنم که غالبا ویرایشگر صوتی و تصویری هستن که به این نتیحه رسیدم بهترین انتخاب واسه چنین کارهایی مک هستش.
واسه ساخت موزیک هم عالیه و من رو خیلی خیلی راضی کرده.",1,0,4,5,5,5,5,5
,,"آقای احمدی این آخرین مدل به روز شده ی Macbook Pro های 13 اینچی هست که اوایل سال 2015 معرفی شده. تغییرات این مدل همه داخلی و سخت افزاری هستند و از بیرون شما متوجه تغییری نمی شوید.
تغییرات به طور خلاصه به شکل زیر هستن که می تونید توی اینترنت درباره شون جستجو بکنید تا اطلاعات بیشتری کسب کنید:
1. به روز شدن پردازنده ها به پردازنده های نسل پنجم اینتل به نام Broadwell که باعث افزایش قدرت پردازش و افزایش 10 تا 15 درصدی قدرت پردازش گرافیکی شده (ارتقا پردازنده گرافیکی از Iris Pro 5100 به Iris Pro 6100).
2. تاچ پد های جدید Forcetouch که می تونید توی اینترنت درباره اش بخونید.
3. استفاده از حافظه های جدید SSD که سرعت خوندن و نوشتن دو برابر شده. (از 600 تا 700 مگابایت در ثانیه سرعت خواندن قبلی به 1200 تا 1300 و سرعت نوشتن هم از 300 تا 400 به 500 تا 600 مگابایت در ثانیه افزایش پیدا کرده)
4. جایگزین شدن پورت های Thunderbolt نسل اول به نسل دوم که حالا حداکثر سرعت 20 Gb/s رو ارائه میدن که حالا میشه با اون ها تصویر 4K رو با نرخ فریم 60 Hz انتقال داد در حالی که محدودیت 24 Hz وجود داره.
5. قاعدتا نسخه سیستم عامل Mac هم به صورت پیش فرض به 10.10 یعنی Yosemite ارتقا داده شده.
6. با توجه به استفاده از پردازنده های نسل جدید، شارژدهی حالا خیلی به Macbook Air نزدیک شده.",2,0,5,5,5,5,5,5
,,"مسئولین محترم لطفا تنوع لپ تاب های Retina Display را اضافه کنید خصوصا با سی پی یو i7
ممنون که هستید",4,0,0,0,0,0,0,0
,,"ظرفیت 256 به بالا را لطفا موجود کنید چون کمتر اصلا فایده نداره",0,0,0,0,0,0,0,0
,,"سلام خیلی وقته که میخام این لبتابا بخرم ولی من مجبورم روی اون ویندوز نصب کنم میخاستم ببینم کسی تجربه کار با اون همراه با ویندوزا داره ؟آیا در کاراییش تغییری ایجاد میشه؟",0,0,0,0,0,0,0,0
,,"سلام من این کالا رو خرید کردم
ببینید کیفیت صفحه شارژ دهی بلند مدت و سایز کوچیک و شیک بودنش بی نظیره.
سیتم عامل شیر روش نصب رود چون مدل من آخر 2012 بود ولی من یوزمیت نصب کردم اصلا مشکل ندارم باهاش.
ویندوز رو با نرم افزار پارالل دسکتاپ روش نصب کردم در عرض 4 دقیقه یعنی سرعت یه چیز میگم یه چیز میشنوی.
کی بردش که اوووووففففففف
ولی تحت هیچ شرایطی این مدل رو نخرید چون 128 گیگ اس اس دی واقعا کمه من با خودم گفتم یه هارد 1 ترا میگیرم و هرچی بخوام رو میریزم توی اون ولی هی باید هلکو هلک این هاردو
این ور اون ور کنم.
واسه نرم افزار اصلا مشکلی نیست. نرم فزار های معروف و تخصصی که تو بازار هست نسخه مک هم داره. مثل ادوبی و آفیس حتی. فقط آفیس کیبرد فارسی نداره هیچ کاریش هم نمیشه
کرد.
تجربه کار با مک دیگه به شما اجازه نمیده با ویندوز کار کنید.
راستی اگه گیمر هستید و می خواید بازی کنید باید بگم این مدل رو خود اپل گفته با سی پی یو core i7 بازی تام رایدر آخریه رو میتونید کنید.
ولی نطر من اینه با همین آبشن فقط کالاف 4 رو میتونید بازی کنید. یعنی تا این حد از نظر گرافیکی قدرت داره.
و کلا استفاده از آپل بدون اینترنت پر سرعت یعنی فاجعه .
من حاضرم این لپ تاب رو بفروشم 4 میلیون دیگه بذارم روش فول آپشنه 15 اینچی رو بخرم چون کارت گرافیک های جی فرس رو 13 اینچی ها نسیت.",1,0,0,0,0,0,0,0
,,"128 برای سیستم عامل خودش و یه ویندوز مجازی کنارش کم نمیاد؟ (با فرض اینکه دیتا رو بریزی هارد)",0,0,0,0,0,0,0,0
,,"اگه ادم بخواد یه ویندوز مجازی هم کنارش داشته 128 کم نمیاد؟",0,0,0,0,0,0,0,0
,,"لطفا موجود کنید، هروقت اومدم بخرم ناموجود شده",0,0,0,0,0,0,0,0
,,"با فرض اینکه یه هارد اکسترنال کنارش بزاریم ، 128 گیگ برای خود سیستم عاملش و یه ویندوز مجازی کم نمیاد؟",0,0,0,0,0,0,0,0
,,"هاردش 128 هستش کم نمیاد؟ میخوام اینو بگیرم برای دیتا خودم هم یک هارد کنارش بگیرم فقط میترسم 128 کم بیاد برا خود سیستم عامل و نرم افزاراش، با فرض اینکه یه ویندوز هم مجازی کنارش باشه
ممنون میشم اونایی که میدونن نظر بدن",2,0,0,0,0,0,0,0
,,"کسی میتونه در مورد تفاوت های این مدل با
Apple MacBook Pro With Retina Display 13 MGX72
راهنمایی کنه ؟",0,0,0,0,0,0,0,0
,,"چقد زود تموم شد مدت زمان موجود بودنش...!!!!لطفا تعداد بیشتری بیارین...",0,0,5,5,5,5,5,5
,,"موجود بفرمایید لطفا!",1,0,0,0,0,0,0,0
,,"سلام لطفا این کالا رو موجود کنید.شما که میدونید خریدار زیاد داره چرا هردفعه تعداد محدود واسه فروش میارین همچین کالاهایی رو؟؟؟!!",2,0,0,0,0,0,0,0
,,"سلام
هارد این مدل (mf839) حجمش 128 گیگ هست",0,0,0,0,0,0,0,0
,,"با سلام کسی میدونه کی قراره این ورژن بیاد ایران؟ چون میخوام ورژن 2014 رو بخرم ولی خب اگه این تا 2-3 هقته دیگه نهایت بیاد حاضرم صبر کنم",0,0,0,0,0,0,0,0
,,"دیجی جان تورو خدا تعداد بالا بیارین بخدا درست نیست 2 روزه تموم میشه
فوقالعادس این لپتاپ",6,0,0,0,0,0,0,0
,,"وجدانا اونایی که از سونی و اپل بد می گن یا ... یا تاحالا این لب تابو دستشون نگرفتن یا این که اینکاره نیستن. من تعمیر کارم به جرات میتونم بگم محشره . نوشه جونشون هر چی می گیرن",5,0,5,5,5,5,5,5
,,"سلام من این کالا رو خرید کردم
ببینید کیفیت صفحه شارژ دهی بلند مدت و سایز کوچیک و شیک بودنش بی نظیره.
سیتم عامل شیر روش نصب رود چون مدل من آخر 2012 بود ولی من یوزمیت نصب کردم اصلا مشکل ندارم باهاش.
ویندوز رو با نرم افزار پارالل دسکتاپ روش نصب کردم در عرض 4 دقیقه یعنی سرعت یه چیز میگم یه چیز میشنوی.
کی بردش که اوووووففففففف
ولی تحت هیچ شرایطی این مدل رو نخرید چون 128 گیگ اس اس دی واقعا کمه من با خودم گفتم یه هارد 1 ترا میگیرم و هرچی بخوام رو میریزم توی اون ولی هی باید هلکو هلک این هاردو
این ور اون ور کنم.
واسه نرم افزار اصلا مشکلی نیست. نرم فزار های معروف و تخصصی که تو بازار هست نسخه مک هم داره. مثل ادوبی و آفیس حتی. فقط آفیس کیبرد فارسی نداره هیچ کاریش هم نمیشه
کرد.
تجربه کار با مک دیگه به شما اجازه نمیده با ویندوز کار کنید.
راستی اگه گیمر هستید و می خواید بازی کنید باید بگم این مدل رو خود اپل گفته با سی پی یو core i7 بازی تام رایدر آخریه رو میتونید کنید.
ولی نطر من اینه با همین آبشن فقط کالاف 4 رو میتونید بازی کنید. یعنی تا این حد از نظر گرافیکی قدرت داره.
و کلا استفاده از آپل بدون اینترنت پر سرعت یعنی فاجعه .
من حاضرم این لپ تاب رو بفروشم 4 میلیون دیگه بذارم روش فول آپشنه 15 اینچی رو بخرم چون کارت گرافیک های جی فرس رو 13 اینچی ها نسیت.",1,0,0,0,0,0,0,0
