positivePoints,negativePoints,commentText,like,dislike,"ارزش خريد در برابر قيمت","عملکرد سخت افزار داخلي و باتري","کيبورد و تاچ پد","کيفيت صفحه نمايش و بلندگوها","امکانات و قابليت ها","طراحي و کيفيت ساخت"
"کارت گرافيک GTX 980 نسخه دکستاپ و حافظه اختصاصي GB 8
پردازنده بسيار قدرت مند سري skylake 6820HQ
ssd قدرتمند 4 * PCIE
قدرت خنک کنندگي آبي غير قابل توصيف
32 گيگ رم DDR4 با فرکانس 2800 به بالا","وزن بسيار زياد که با داشتن کولينگ آبي که فبها
باطري ضعيف 6 سلولي نسبت به سخت افزار
نداشتن صفحه نمايش 4K که براي همچين ابر لب تاپي بعيد بود
قيمت در حال حاضر نجومي که مهم نيست
ماندن جاي اثر انگشت روي بدنه","من حدودا دو هفته و نیمه هست که این لب تاپ رو دارم و انواع و اقسام کار های گرافیکی رو روش تست کردم...
1.بازی ها رو با نهایت تنظیمات ULTRA به روانی اجرا کردم (با دو ساعت بازی های جدیدی مثل blackops 3 و assassins creed syndicate به طور هم زمان ) اصلا حتی یک لگ هم نزد
2. گرفتن رندر سنگین 3D max رو آخرین حد Subdivis و متریال های سنگین نوری و طلا و رزولوشن بالای 3440 ، کمتر از 10 دقیقه
3. کار کردن با چندین برنامه در یکزمان
4. سرعت بوت انقدر سریع که اجازه وارد شدن راحت به bios و منوی boot هم از شما میگیره
5.این لب تاپ در واقع همون desktop هستش که باید همیشه برق بهش وصل باشه و کولینگ هم همراهتون باشه
و ابدا به درد حمل و نقل آسان و این حرفا نمی خوره چون باطریش نسبت به سخت افزار های به کار رفته خیلی خیلی ضعیفه و کلا 1 ساعت میتونه شارژ رو نگه داره
و این مورد که کولینگ یه دم باید همراتون باشه خُب معلومه دیگه.... خودانی
نتیجه کلی:
یک ابر لب تاپ به تمام معنا که الان در بازار موجوده وتقریبا بی رقیب که کارت گرافیک pc روش سواره نه نسخه موبایل (980 نه 980m)
*اگر پول خریدشو دارید در حال حاضر، یک ثانیه هم دریغ نکنید...*
باتشکر",14,13,5,5,5,5,5,5
,,"خودش تریلره، سیستم خنک کنندش یدک.",12,3,3,5,5,5,5,5
"سخت افزار خوب","طراحي خيلي تکراري
قيمت نجومي","Acer Predator که 15 اینچی هست تو همین سایت نصف این قیمت داره با طراحی مدرن والبته همین سخت افزار .
نظر دوستان متین اما فک کنم بیشتر منبهر قیمت این کامپیوتر هستن",2,7,5,5,5,5,5,5
,,"دیجی جون مادرت بگو کی میاریش بابا من مردم از استرس...
یه میانگینی از قیمتش بده ببینیم با جیب ما میخونه یا نه...",1,3,3,5,5,5,5,5
"[""همه چيزش""]","[""نداره""]","دیجی موجودش کن .ما دو تا برادریم.میخواییم دوتا بخریم.ترکیه الان داره تو بازارش میفروشه.اخه تو چرا موجودش نمیکنی",0,7,3,5,5,5,5,5
"سخت افزار قدرتمند و بي نظير
مجهز به سيستم خنک کننده آبي
گرافيک و پردازنده مرکزي با فرکانس بالا
حافظه داخلي بسيار عالي","خنک کننده بزرگ
فاقد درايور نوري
فاقد پورت VGA","سلام به زحمت کشان دیجی کالا.این لپ تاپ عالیه ولی یه چندتا عیب داره که اولی نداشتن درایو نوری و دومی خنک کننده بزرگ تر از خود لپ تاپ هست.و اگر میشه یه قیمتی از لپ تاپ بزارید ممنون میشم",4,6,5,5,5,5,5,5
"سخت افزار فوق العاده قوي و بي نظير
مجهز به سيستم خنک کننده آبي
کيفيت ساخت بسيار بالا
صفحه نمايش و بلندگوهاي بسيار باکيفيت
امکانات متعدد مخصوص گيمرهاي حرفه اي","نداشتن درايو نوري
وزن زياد","سلام به دیجی کالا. آقا دمتون گرم حرف نداره ولی ای کاش اینو مثل لپ تاپ های گیمینگAcer سریع موجود کنید و حداقل ی قیمت تقریبی ازش قرار بدید بازم ممنون موفق باشید.",16,6,3,5,5,5,5,5
,,"سخت‌افزار خیلی خوبی داخلش داره ولی به نظرم اصلا به قیمتش نمیرزه.
چون این لپ‌تاپ واقعا پورتابل نیست (در عمل) و باید با یک desktop pc مقایسه بشه که با نصف این قیمت می‌شه یه pc با config بهتر از این بست.(2x 980 titan sli برای گرافیک و بقیه‌ی مشخصاتم در همین حد یا بهتر ) به علاوه‌ی این که می‌شه موس و کیبورد و هدست گیمینگ و صفحه نمایش بزرگتر گرفت و ...
به نظرم انتظاری که از لپ‌تاپ‌ گیمینگ می‌ره واقعا یه بخش عظیمیش portabilityعه. اصلا یکی از خوبیای سری 900m برای این بوده که با کیفیت 60-70٪ سری desktopش٫ استفاده انرژی بهینه‌ای داشته باشه طوری که تو benchmarkاشون میبینیم لپ‌تاپ‌هایی با این کارت گرافیک‌ها، با باتری (بدون اتصال به برق) میتونن 2-4 ساعت بازیا رو با بالاترین کیفیت جوابگو باشن.",22,6,1,4,4,3,3,5
"قدرت پردازش بالا",قيمت,"به نظر من اصلا ارزش خرید نداره. لپ تاپ 3 کیلو با کولینگش میشه تقریبا 5 کیلو و با این ابعاد تقریبا جا به جاییش غیر ممکن هست. خیلی سخته واسه این که ببری این ور و اون ور و بخوای ازش استفاده کنی. لپ تاپ ها برای حمل و نقل راحتشون ساخته شدن نه همچین چیزی. با این مبلغ میشه یه سیستم فووووووق العاده خانگی جمع کرد که حداقل بازده 2 برابر داشته باشه. واقعا نمیصرفه",17,5,3,3,3,3,3,3
,,"قوی ترین لپ تاپ دنیا!!
جالبه از G752 سبک تره!!!!
ولی ماشاءالله این رادیاتورش یه پا کولرهه!!",13,5,5,5,5,5,5,5
,,"با این قیمت اینکه صفحه نمایش 4k نیست خیلی عجیبه!!!",24,7,3,3,3,3,3,3
"GTX 980 Desktop ( البته جز ابتکار نمي توان در نظر گرفت)
Cpu 6820HQ که بين 6600k و 6700k قرار داره benchmark را مشاهده کنيد
طراحي جذاب و خشن!
Keyboard Steel Series
فناورLiqud Cooling در ل‍‍‍پ تاپ!","وزن در برابر رقيبان (بدون دراو نوري ) زياد
قيمت زياد براي کانفيگ FullHD واقعا بي انصافي که به قيمت يه همچين شاهکار ي از ASUS گير داد!
طبق بررسي ها (نوشته شده توسط Notebookchek ,laptopmag ) نسبت به رقيبان Display FullHd نقطه ي ضعف اصلي
Noise از رقيبان بيشتر
باطري داغون!!!","این غول را به راحتی می توان با یک PC به کانفیگ 6700k و GTX 980 مقایسه کرد! تنها ایراد های گرفته شدهNoise Display Battery هست. برای review عالی به Notebook check مراجعه کنید
از نظر من Display Full HD برای 980 GTX بهتر ه چون درFPS 4K خیلی پایین میاد و مجبورید تنظیمات رو بین high و ultra و حتی شاید Medium تقسیم کنیدالبته برای بازی های مدرن.",4,8,3,5,4,4,5,4
"سخت افزار قدرتمند
کولينگ آبي
عملکرد فوقالعاده",قيمت,"این لپتاپ از معدود لپتاپهاییه که با کیفیت 4K و تنظیمات ULTRA اکثر بازی ها رو جواب داده
توی کل لپتاپ ها یکی از قوی ترینهاست ولی مشکل قیمتشه که همه کس نمیتونه از پسش بربیاد
نمیدونم چرا سری G752 وارد بازار نمیشه ,فک کنم خیلی خواهان داشته باشه تازه قبل ازGX700 هم ریلیز شده!
دست به دست به گوش وارد کننده ها و مسؤولینش برسونین اونم وارد کنن (لطفا مدل G752VT-DH72 هم باشه",5,3,3,5,5,5,5,5
"[""همش قوته""]","[""وزن زياد و نداشتن درايو داخلي""]","اغا این عالیه،خوشبحال هر کی که اونقدری داره که مبخرتش،هر کی هستی خوشبحالت و از قول منم با این لپتاب حال کن که حرف نداره.",6,1,3,5,5,5,5,5
"کارت گرافيک GTX 980 نسخه دکستاپ و حافظه اختصاصي GB 8
پردازنده بسيار قدرت مند سري skylake 6820HQ
ssd قدرتمند 4 * PCIE
قدرت خنک کنندگي آبي غير قابل توصيف
32 گيگ رم DDR4 با فرکانس 2800 به بالا","وزن بسيار زياد که با داشتن کولينگ آبي که فبها
باطري ضعيف 6 سلولي نسبت به سخت افزار
نداشتن صفحه نمايش 4K که براي همچين ابر لب تاپي بعيد بود
قيمت در حال حاضر نجومي که مهم نيست
ماندن جاي اثر انگشت روي بدنه","من حدودا دو هفته و نیمه هست که این لب تاپ رو دارم و انواع و اقسام کار های گرافیکی رو روش تست کردم...
1.بازی ها رو با نهایت تنظیمات ULTRA به روانی اجرا کردم (با دو ساعت بازی های جدیدی مثل blackops 3 و assassins creed syndicate به طور هم زمان ) اصلا حتی یک لگ هم نزد
2. گرفتن رندر سنگین 3D max رو آخرین حد Subdivis و متریال های سنگین نوری و طلا و رزولوشن بالای 3440 ، کمتر از 10 دقیقه
3. کار کردن با چندین برنامه در یکزمان
4. سرعت بوت انقدر سریع که اجازه وارد شدن راحت به bios و منوی boot هم از شما میگیره
5.این لب تاپ در واقع همون desktop هستش که باید همیشه برق بهش وصل باشه و کولینگ هم همراهتون باشه
و ابدا به درد حمل و نقل آسان و این حرفا نمی خوره چون باطریش نسبت به سخت افزار های به کار رفته خیلی خیلی ضعیفه و کلا 1 ساعت میتونه شارژ رو نگه داره
و این مورد که کولینگ یه دم باید همراتون باشه خُب معلومه دیگه.... خودانی
نتیجه کلی:
یک ابر لب تاپ به تمام معنا که الان در بازار موجوده وتقریبا بی رقیب که کارت گرافیک pc روش سواره نه نسخه موبایل (980 نه 980m)
*اگر پول خریدشو دارید در حال حاضر، یک ثانیه هم دریغ نکنید...*
باتشکر",14,13,5,5,5,5,5,5
,,"خودش تریلره، سیستم خنک کنندش یدک.",12,3,3,5,5,5,5,5
"سخت افزار خوب","طراحي خيلي تکراري
قيمت نجومي","Acer Predator که 15 اینچی هست تو همین سایت نصف این قیمت داره با طراحی مدرن والبته همین سخت افزار .
نظر دوستان متین اما فک کنم بیشتر منبهر قیمت این کامپیوتر هستن",2,7,5,5,5,5,5,5
