positivePoints,negativePoints,commentText,like,dislike,"ارزش خريد در برابر قيمت","عملکرد سخت افزار داخلي و باتري","کيبورد و تاچ پد","کيفيت صفحه نمايش و بلندگوها","امکانات و قابليت ها","طراحي و کيفيت ساخت"
,,"وقتی لب تا خاموشه و اونو به برق وصل میکنی زیر تاچ پد دوتا ال ای دی (یکی برای وقتی که در لب تاب بازه و یکی که رو لبه ی لب تا قرار داره برای وقتی درس بسته است) هست که زوشن میشه و وقتی شارژ لب تاب کم باشه رنگش قرمزه و کامل که شارژ بشه رنگش سبز میشه .
برای در آوردن شارژر هم نیازی نیست کاری کنی وفقط اونو در بیار
برای وصل شارژر هم اول کابل رو به برق بزن و به آداپتور وصل کن و یکم صبر کن تا ولتاژش ثابت بشه بعد به لب تاب وصل کن",2,1,3,3,3,3,3,3
,,"سلام ببخشید من یه سوال پیش پا افتاده داشتم.لطفا جوابمو بدید..چون تاحالا لپ تاپ نداشتم نمیدونم این لپ تاپ رو وقتی شارژش تموم میشه و ب شارژ میزنم,بدون روشن کردن لپ تاپ ازکجا بفهمم که لپ تاپ شارژ شده یا نه و آیا باید قبل از قطع کردن شارژش از لپ تاپ عملیات خاصی انجام بدم یا فقط از شارژ بکشم بیرون؟
لطفا جواب بدید..ممنون میشم",3,0,4,4,5,4,4,3
,,"تقریبا تو تمام سایتها گرافیک این مدل gtx960 با 8192mb ثبت شده ولی دیجیکالا با 6144mb ثبتش کرده! اختلاف این دو مدل خیلیه ؟ تو نت چیزی پیدا نکردم. ممنون میشم جواب بدید.
از دیجیکالا خواهش میکنم این مدل و n550jx b قبل از عید توپیشنهاد ویژه بزاره .",1,0,4,3,3,3,3,4
,,"دیجی جون این لپ تاپو میخوام ازت نزدیک عید بگیرم. پیشنهاد ویژه کن که همه راحت تر بتونن بخرن مرسی",7,0,5,5,5,5,5,5
,,"سلام. دوستانی که این لپ تاپو دارن، آیا وقتی یه فیلم رو پخش میکنید یا عکس ها رو پشت سر هم میبینید یا یه فایل دانلود میکنید یه صدای ریزی از گوشه سمت راست بالا نمیشنوید(تو یه جای اروم)
ممنون میشم اگه جواب بدید.",0,0,5,5,5,5,4,5
,,"باسلام
فکرکنم عدم توانایی برای نصب ویندوزی به جز ویندوز 10،مربوط به عدم سازگاری نسل ششم اینتل با سایر ویندوز هاست،نه صرفا درایورهای ایسوس!که البته مشکل کوچکی هم نیست!",0,0,4,5,4,3,3,3
"همه چيز قابل قبوله","فعلا نديدم","با سلام. مدت زیادی کار نکرده ام اما مطمئن هستم از پس خیلی کارها بر میاد. درسته که از نظر گرافیکی خوب هست اما نباید انتظار داشت فول عمل کنه و بازی های جدید و سنگین رو روی Extra و یا Ultra اجرا کنه. هنگام بازیهای سنگین هم گرمای شدیدی هم از لپ تاپ خارج میشه که احتمالا نیاز به کول پد خواهد داشت.",0,0,5,5,5,5,5,5
"همه چي خوبه","وزن زياد - فن","سلام. من دو هفته هست که این لپ تاپ را خریده ام . یه مشکلی که برای من وجود دارد بعد از روشن شدن حدود10دقیقه فنش زیادی داغ می کند و حرارت زیادی پس می دهد . در حالی که از لپ تاپ های سری n دوستانم که دارند همه فن خنک کننده دارند و اصلا داغ نمی کند . می خواستم ببینم مشکلش چیه ؟ موضوع خاصی هست؟",1,0,4,3,5,5,5,4
,,"من این لپتاپ رو دو هفته پیش خریدم، زیبایی و ایناش خوبه اما چند تا مشکل داررم باهاش، یکی اینکه روش centos 7.2 نصب کردم با مصیبت البته بعد که نصب شد با بحث رزولوشن و تاچ پد و اینا به مشکل خودم و همچنین با بحث خاموش کردنش که نمیشد مجبور بودم دستی خاموش کنم :( بعد دیروز اوبونتو ریختم مشکل خاموشی حل شد ، اما چیزی که از روزای اول فکرمو مشغول کرده حرارت خیلی زیادی از فنش خارج میشه و بدنه داغ میکنه در صورتی که هنوز هیچکدوم از کارایی که بخاطرش این لپتاپ رو خریدم انجام ندادم(vmware , gn3 , ...) نمیدونم یه جورایی فک میکنم این لپتاپ با کاربردای مورد نظر من مچ نیستو شاید مشکل داره که باید مراجعه کنم به نمایندگی، اینا حل شه برای هفته آینده احتمال زیاد یه رم 8 دیگه هم میذارم کنارش البته امیدوارم مشکلاتم باهاش حل شه",1,0,4,4,4,4,4,3
"همه چيش خوبه","بنظرم نداره","بنظرم کانفیگ خوب و قیمت مناسبی داره فقط وقتی میره رو حالت sleep mode دیگه بالا نمیاد مگر با دکمه های fn+f1 یا دکمه پاور. اگه کسی میدونه چطور این مشکل رو حل کنم لطفا راهنمایی کنه!",1,2,3,3,3,3,3,3
,,"سلام دوستان
من این سیستمو یه ماهه گرفتم
زیبا
بی صدا
سخت افزارش خوبه
ولیییییییییییییییی
بهم گفتن درایورش با ویندوز 10 ک باید 64 بیتی هم باشه جور درمیاد
درحالی ک من ویندوز 8 و زیر8 راحتترم
نرم افزارام هیچ کدوم باهاش جور درنمیاد
پک نرم افزاری گرفتم
ولی کلا ناراضیم
دوستان آیا شرکت ایسوز نرم افزار درایوراشو سازگار با ویندوزای دیگه نمیده؟
ویندوز 10 ک برایه سال رایگانه یعنی برا استفاده سالانه باید کلی هم برا این ویندوز هزینه کنیم؟
کاش نمیخریدم",0,5,0,3,3,3,1,3
,,"سلام
امروز لپ تاپ به دستم رسید
تاچ پد لپ تاپ تو محیط نصب ویندوز کار نکرد ویندوز نصب کردم بازم کار نکرد با دیجی کالا تماس گرفتم قراره فردا لپ تاپ مرجوع کنم",1,2,2,2,2,2,2,2
,,"تو رو خدا مجدد بزارید پیشنهاد ویژه قول میدم بخرمش ممنون",1,0,4,4,4,5,4,3
"پردازنده قوي Core i7 6700HQ
رم DDR4
هارد هايبردي
صفحه نمايش مات","صفحه نمايش 4K","من این لپ تاپ رو دارم. از همه نظر عالیه! CPU قوی نسل ششم و رم DDR4 ، هارد هایبردی و ... بجز صفحه نمایش 4K که برای لپ تاپ، رزلوشن خیلی بالایی هستش دلیلش هم اینه که بعضی از برنامه ها (مثل 3ds max) با این صفحه نمایش قابل استفاده نیستند و یکم طول میکشه تا خودشون رو تطابق بدن. از طرفی، فیلم ها و ویدیوهای 4K تعدادشون خیلی کمه و حجمشون زیاده.
به هر حال اگه با برنامه ها و بازی های قدیمی زیاد کار نمیکنید این لپ تاپ رو پیشنهاد میکنم که با این رنج قیمت عالیه!",1,0,5,5,5,4,5,5
,,"من این لپ تاپ رو یک ماه پیش خریدم و نقد و بررسی هام رو پایین تر گفتم . فقط خواستم بگم که برداشتن تحریم ها واقعا اثر داشته !!!!!!!!! این لپتاپ الان ک این نظر رو مینویسم ، افت قیمت داشته :| فقط در نزدیک یه ماه و خب آدم یکم که نه خیلی زورش میاد هالا که تا اینجا اومدم ، یه نکته ای هم که خیل ها تکرارش میکنن تو نظراتو بگم ، اون مشکلی که با صفحه نمایش 4k هست در اپدیت برنامه ها حل میشه .ربطی به ویندوز یا صفحه نمایش نداره ، مربوط به"" برنامه"" اس .تاکید میکنم چون خیلیا پرسیدن . "" صفحه نمایش 4k ایرادی ندارد "". مثلا طرف نوشته بود که برنامه ای مال سال 2009 رو نصب کرده و مشکل داره :| خب چ کاریه عزیزم ؟ یکی از جدید ترین لپتاپ هارو خریدی که برنامه های قدیمی رو نصب کنی؟ آپدیتش رو نصب کن . در مورد ویندوز همینطور . خیلی گفتن درایور هاش فقط برای ویندوز 10 هست ، برای ویندوز های دیگه میتونید از سایت ایسوس دانلود کنید ولی اینم منطقی نیست :| میخای ویندوز xp نصب کنی برادر من ؟ سوالاتام تا جایی که بتونم تو بخش پرسش و پاسخ جواب میدم .پ ن : خودم دانشجوی نرم افزارم ، سعی میکنم دقیق و علمی بگم . چقدم طولانی شد",4,0,5,5,5,5,5,5
,,"من 2 هفتس این لپتاپو خریدم و ویندوز 10 رش نصب کردم ولی در بعضی از منوهای ویندوز (device manager) متون خیلی غیر واضحه چکار باید بکنم",1,0,4,5,4,5,4,4
"صفحه نمايش.بلند گو.پورت اتصال.سخت افزار","ضخامت و وزن نسبتا بالا","تو رنج قیمتی خودش بهترینه",1,1,5,5,5,5,5,5
"ارزش خريد بالا
وجود حافظه SSD","کيفيت صفحه بيش از حد به روز!","سلام. من حدود یک ماه پیش این لپتاپ رو از دیجی تهیه کردم. اول اینکه ظرف کمتر از ده روز قیمتش یهو 400 تومن افت کرد و این خیلی ضدحال بزرگی بود واسه منی که چندین ماه واسه خرید یک لپتاپ مناسب صبر کرده بودم. گذشته از این بدشانسی، من از این لپتاپ و کیفیتش کاملا راضی هستم تنها نکته اینکه بدلیل عدم ساپورت برخی برنامه ها از 4k یکم مشکلات ریز بوجود میاد که چندان مهم نیست. با توجه به وجود حافظه اس اس دی، سرعت اجرای ویندوز و برنامه ها خیلی بالا و مطلوبه که این خیلی خوبه مخصوصا برای من که برنامه های جور واجور باز میکنم و میبندم. در کل فکر میکنم لپتاپ خیلی مقرون به صرفه ای باشه. موفق باشید.",3,0,3,3,3,3,3,3
"ظاهر زيبا
کيفيت بالاي صفحه نمايش",,"بنده حدود یک ماه هست که این لپ تاپ رو گرفتم. اول از افت شدید قیمتش واقعا متاسفم. همون هفته اول یکی از کلید هاش از جا در اومد. تماس گرفتم شرکت بازرگانی مهر. پشت تلفن کمی ناامید کننده جواب دادند که ایرادش ظاهریه و به گارانتی مربوط نمیشه یا اینکه لپ تاپ ممکنه تا یک هفته اینجا بمونه. اما حضوری سریع مشکل رو حل کردند. این لپ تاپ باید بدونید بیشتر به خاطر سایز بزرگش و وزنش برای جابجایی اصلا خوب نیست. موقعی که شارژر وصل باشه بدنه به خاطر فلزی بودن کمی الکتریسیته داره. بلندگوش با کیفیت هست اما چندان قدرتمند نیست مثلا مدل های قبلی همین سری مثل N43 که برادرم داره قوی تره. رزولوشن صفحه خیلی بالاست و اصلا نیازی نبوده که انقدر بالا باشه بعضی نرم افزارها خودشون رو با این مساله سازگار می کنند اما بعضی ها نه و به شدت منوها و آیکون هاشون ریز میشه. بازی Call Of duty 4 برای سال 2009 رو وقتی اجرا کردم باد شدیدا داغی از فنش بیرون میاد. هنوز بازی های روز رو تست نکردم و نمی دونم خدای ناکرده سخت افزارش مشکل پیدا می کنه یانه. در مورد کی برد که البته معضل این مدل نیست و در مورد تمام لپ تاپ هاست. چندان خوش دست نیست به خاطر ارتفاع کم کلید ها و برای تایپ راحت نیست. در کل علی رغم اینکه ایراداتش رو گفتم محصول با کیفیتی هست و سخت افزارش کاملا بروز هست و سرعت خوبی داره هنگام بالا اومدن سیستم عامل یا اجرای نرم افزارهایی مثل آفیس و فوتوشاپ که چندان نرم افزارهای سبکی نیستن.",5,0,4,4,3,4,5,5
,,"این لپ تاپ با توجه به قیمتی که داره و سخت افزار قوی و صفحه نمایش با کیفیتش ارزش خرید بالایی داره و در رده لپ تاپ های گیمینگ جز مقرون به صرفه ترین هاست پیشنهادش میکنم",1,4,4,4,4,4,4,4
,,"یعنی یک درایو نوری که قابلیت و توانایی خوندن و نوشتن همه نوع دی وی دی(DVD) ،وی سی دی(VCD) و سی دی(CD) رو با سرعت بالا داره.
همچنین نمیتونه بلو ری(Blue-Ray) بخونه.",2,0,4,4,3,5,5,2
"کيبوردش فوق العادس...صدا..صفحه نمايش..باطري..سخ افزار...",ندارد,"سلام فوق العادس من خیلی از خریدم راضی ام.همه چیزش عالیه با صداقت کامل و احترام به حق مشتری",5,0,5,5,5,5,5,5
,,"واقعا با این سخت افزار وامکانات و زیبایی ارزش خرید بسیار بالایی دارید اگه میخواید خرج کنید انتخاب ایده آلیست",1,0,5,5,5,5,5,5
,,"از دیجی کالا میخوام واسه این محصول یه تخفیف ویژه واسه این محصول بذاره خیلی وقته قیمتش تکون نخورده",0,0,3,5,5,5,4,4
,,"سلام
من ویندوز 8.1 نصب کردم
الان درایوiceنصب نمیشه
بازی هم نمیتونم نصب کنم
ولی تجربه 3روزه خیلی خوبی بود واقعا عالیه این لب تاپ",0,0,5,5,5,5,5,5
,,"میخواستم بدونم super multi dvd یعنی چی",0,0,5,5,5,3,5,5
"صفحه نمايش 4k
کارت گرافيک 960
cpu 6700
مهمتر از همه 128 گيگ ssd + هارد 7200",,"این لپ تاپ فوق العادست، فقط از نظر من یک مشکل داره که اونم نظر شخصیه، اگر این لپ تاپ رو ایسوس توی سی rog میزدو بدنه مشکی داشت که لکه رو کمتر نشون بده نور علا نور میشد، آخه برای آدم های بی حوصله ای مثل من این گزینه خیلی حائز اهمیته، در کل ایسوس داره با کانفیگ های جدیدش قوقا میکنه وقتی اینو دیدم واقعا متعجب شدم با همچین کانفیگی همچین قیمتی ممکن شده
نکته بعد که از نظر من مهمه تعداد پورت usb هست که اگر یک دونه 3.1 داشت یا کلا 2 تا بیشتر داشت فوق العاده بی نقص میشد البته در این که همین 3 تا هم که از نوع usb 3 هست رو نادیده نگرفتم
(در کل منظورم اینه که خوبه ولی بهتر بود اینا رو هم داشت تا یک محصول بی نقص بشه)",2,0,5,4,4,5,4,3
,,"دقت داشته باشید که همانطور که روی CD درایور لپ تاپ نوشته شده، درایورها فقط مخصوص ویندوز 10 ساخته شده و اگر از ویندوزهای دیگری استفاده میکنیدممکنه به مشکلاتی برخورد کنید. من خودم موقع کار با ویندوز 8.1 مشکلاتی مثل اندازه آیکونها در رزولوشن4K داشتم ولی وقتی که به ویندوز 10 آپدیت کردم تمام مشکلات حل شد.چون درایورها مخصوص ویندوز 10 ساخته شده. به کسانی که از این نوت بوک استفاده میکننداکیدا"" توصیه میکنم که از آخرین ورژن ویندوز 10 استفاده کنند و آخرین آپدیتهای این ویندوز رو بگیرن، چون در مورد خودم که از ویندوز 8.1 به 10 آپدیت کردم صد درصد مشکلاتم حل شد. اینم بگم که برای کسانی که Game بازی میکنند یک آپدیت372MB به تاریخ 2016/01/27 برای کارت گرافیکی NVIDIA 960M منتشر شده که میتونید از خود سایت NVIDIA.com دانلود کنید.البته نمیدونم چرا برای دانلود باید ف.ی.ل.ت.ر ش.ک.ن استفاده کنید.فعلا همینطوری نمیشه رفت تو سایت NVIDIA.com . یه سری آپدیت هم خود شرکت اینتل گذاشته که توصیه میکنم برید تو سایت اینتل(که متاسفانه باز هم نیاز به ف.ی.ل.ت.ر ش.ک.ن دارید) و یه نرم افزار کوچیک رو دانلود میکنید و بعد خودش سیستم شما رو اسکن میکنه و تمام آپدیتها رو از سایت رسمی اینتل دانلود میکنه و نصب میکنه که البته اصل فایلهای دانلود شده رو هم میتونید از قسمت Download ویندوز برای روز مبادا نگه دارید. این نوت بوک تونست به سادگی بازی COD: Black Ops III رو بدون لگ و مشکلی اجرا کنه.کیفیت 4k رو هم میتونید با یه فیلم Bluray تست کنید تا بفهمید 4K یعنی چی.
در کل لپ تاپ زیبا و باکیفیت و قدرتمندی هستش و هر چی میگذره از اینکه خریدمش خوشحالتر میشم.
امیدوارم صحبتهام مفید بوده باشه.",11,1,5,4,5,5,4,4
,,"درود و سلام.اگه نور پس زمینه درست کار نمی کنه احتمالا درایور ها رو به صورت کامل نضب نکردید.",1,0,5,4,5,5,5,5
,,"سلام من امروز این لپ تاب رو خریدم
تو اولین نگاه عاشقش میشید واقغا عالیه
فقط یه سوال دارم چطوری بک لایتش رو روشن کنم اولش ک روشن میکنم روشن میشه ولی تو ویندوز نمیتونم روشن کنم واقعا نمیدونم چکار کنم اگر میشه راهنمایی کنید
ممنون",2,0,5,5,5,5,5,5
,,"با سلام
این نظر من مربوط میشه به یک ماه تجربه استفاده من از این لپتاپ امیدوارم مفید واقع بشه .
اگه بقیه نظراتو خونده باشید دیگه نیازی به گفتن حرفای تکراری از قدرت سخت افزاری این لپتاپ نیس . من مهندسی مکانیک میخونم و تمامی برنامه ها از جمله Matlab , abaqus , catia , solidworks , autocad , pv elite , ... رو ت این لپتاب نصب کردم بدون هیچ مشکلی و بصورت خیلی روان اجرا میشه .
از اونجا که این لپتاپ بدون ویندوز ارائه میشه برا دوستانی ک اطلاع ندارن بگم که با دکمه F2 میتونن وارد محیط بوت بشن . پیشنهاد اکید دارم ک ویندوز رو در درایو SSD نصب کنید .
من بیشتر اوقات خونه هستم لپتاپم اکثر اوقات روشنه مدام به شارژر متصله و برا اون دسته از دوستانی که نگران خراب شدن باتریشون هستن بگم ک در سری جدید لپتاپ ها , با فول شدن باتری دیگه باتری از مدار خارج میشه و برق لپتاب بصورت مستقیم از شارژر تغذیه میشه و نیازی به در آوردن باتری نیس .
به جرات میتونم بگم ت این یک ماه گذشته ک این لپتاپرو دارم بطور میانگین روزی 3 ساعت خاموش بوده و همواره در حال دانلود و کار با نرم افزارم و تا حالا آخ نگفته . سیستم تهویه کاملا بی صداست (فقط کاش مث یه سری از لپتاپ های لنوو نرم افزاری جهت مدیریت سرعت فن داشت).
در کل خیلی راضیم ازش اما 2 مورد از مشکلاتی که با این لپتاپ داشتم و مطمئنا مشکل خیلی از کسانی که این لپتاپو دارن :
1- صفحه نمایش 4k این لپتاپ عالیه اما متاسفانه با بیشتر نرم افزارها سازگار نبوده و با مشکل کوچیک بودن آیکون ها روبرو میشید . برا من ک واقعا آزار دهنده بود و مجبور شدم قید کیفیتو بزنم و با رزولیشن FullHD کار کنم تا جوابگو نرم افزارام باشه .
2- نمیدونم چرا وقتی صفحه نمایش خاموش میشه دیگه هیچجوره روشن نمیشه ک نمیشه در حالی که لپتاب همواره داره کارشو میکنه اما تصویر در دسترس نیس و مجبور میشم که با دکمه پاور لپتاپو ببرم ت Sleep بعد دوباره باهاش کار کنم که تنها راه حلی ک براش پیدا کردم اینه که تایم خاموش شدن صفحه رو روی Never بزارم و از Screen Saver استفاده کنم .
اگه کسی اطلاعی از حل این مشکلات داره لطفا مارم در جریان بزاره .
کلام آخر اینکه با وجود این مشکلاتی که گفتم (که مشکل نمیشه بهش گفت و بیشتر عیوب نرم افزاریه و نه سخت افزاری) این لپتاپ واقعا قدرتمند و مقرون به صرفه هست و نسبت به پولی که میدید جنس خوبی نصیبتون میشه و از اونجا ک لپتاپ بروزی میخرید تا چند سال خیالتون راحته .
موفق باشید ...",10,0,5,5,5,5,5,5
,,"آقا یکی به من بگه اگه اینو بگیرم تا چند سال برام کار میده؟ از نظر سخت افزاری. برای نرم افزارهای مهندسی و بازی",2,2,3,3,3,3,3,3
,,"subwoofer این دستگاه مشکلی نداره فقط باید درایورش نصب یا اپدیت کنید همین
اسمه درایور هم ICE است",3,0,5,5,5,3,5,5
"جديد ترين سيستم سخت افزاري و فوق العاده کم مصرف
سستم خنک کننده قدرتمند
صفجه نمايش 4k
طراجي شيک و زيبا
صداي بي نظير","وزنش چند گرم نسبت به بقيه بيشتره","سلام دوستان گلم
من این لپتاپو یه هفتست که خریدم و میخوام تجربه کاربریم رو به اشتراک بذارم تا راحت تر بتونید انتخاب کنید.
طراحی و ظاهر
اولین چیزی که نظرتون رو جلب میکنه طراحی شیک و بی نظیر این لپ تاپه... شاید فقط مک بوک اپل بتونه از نظر زیبایی باهاش رقابت کنه.
اصلا به عکسای توی نت اعتماد نکنید(مثلا تو عکسا زیر لپتاپ یه برآمدگی نشون میده سمت راستش ولی اصلا اینطور نیست و فقط با لمس کردن میشه فهمید)
حتما از نزدیک ببینیدش شک نکنید عاشقش میشید...طراحی پشتش سیلور و خیلی شیکه و ASUS پشتش هم روشن میشه که زیبایی خاصی بهش میده و وقتی هم که خاموشه به شکل آینست که از هر زاویه ای نگاه کنید میدرخشه.
...رنگ سیلور هم طوریه که با رفلکت رنگهای اطرافش تغییر رنگ میده..
سخت افزار
دیگه چی میشه گفت؟ سی پی یو نسل ششم که فوق العاده کم مصرف هست و حتی تو تستای بازی های مثل GTA V هم فقط کمی گرم میشه!! داغ نمیکنه..پس سیستم خنگ کنندگیش هم عالیه.
رم DDr4...و گرافیک قدرتمند960m 4GB ...همه و همه وقتی با اس اس دی 128 کار میکنن سرعت فضایی میشه...
در مورد باتریشم بگم که تو بهترین حالت 5 ساعت نگه میداره..
صفحه نمایش و کیفیت
4k بودنش خیییلی شاخش کرده..فیلم دیدن رو واستون به شکل جدیدی رقم میزنه
...هرکی میگه 4k بده شک نکنید هیچی سرش نمیشه ..همه نرم افزارا باهاش اوکی بودن جز مدیا پلیر که کوچیک بود اونم باید تو آپدیتای بعدی درستش کنن..
دقت تصویرش خیره کنندست...IPS و مات هم که هست دیگه چیزی نیست که نداشته باشه..تو این سطح کیفی لپ تاپی با این قیمت نیست.
صدا
عجیبه! خیلی صداش زیاده...با ساب ووفر دیگه آخرشه...اونایی که دانشجوان خیالشون تخت...کلاسو میترکونه...
نتیجه گیری
این لپتاپ رو نمیشه با lenovo 50-70 و MSI های هم قیمتش مقایسه کرد..چون اونا چه تو سخت افزار چه ظاهر در حد این نیستن..
حتی از N552 هم بهتره از نظر 4k بودنش و اینکه باتریشم 6 سلولیه...فقط پورت C نداره...
تو این رنج قیمت عاالیه اگه پولشو دارید بخرید چون عمرا پشیمون بشین و بهترشو پیدا کنید...حس فوقالعادیه رو بهتون میده.
تو این رنج قیمت بهترین انتخابه شک نکنید
موفق باشید",10,3,4,5,5,5,5,5
,,"با سلام
من تنها مشکلی که با این لپتاپ دارم اینه که رم 8 گیگ هست. من تو سایت دیدم که از یک رم 8 گیگی استفتده شده. میخوام بدونم که این لپتاپ قابلیت اضافه کردن یک رم 8 گیگی دیگه رو داره یا فقط یک اسلات رم داره.
ممنونم",1,0,5,5,5,5,4,5
,,"سلام می خواستم بدونم کسایی که لپ تاپ های asus از subwoofer استفاده کردن
من امروز این لپ تاپ خریدم ولی هر کاری میکنم subwoofr کار نمیکنه یعنی صدایی ازش در نمیاد
کسی میدونه مشکلش چیه",1,0,5,5,5,3,5,5
,,"دیجی جون اینو بزار پیشنهاد ویژه یه کم پول کم دارم بزاری پیشنهاد میخرم
ممنون از دیجی",2,0,5,5,5,5,5,5
,,"باسلام لطفا نقد و برسی این لپ تاپ رو قرار دهید",2,0,4,5,5,4,4,5
,,"مدل 550 سی پی یو نسل چهارم داره و 551 نسل ششم اولی هارد معمولی با سرعت 5400 داره دومی هیبریدی با سرعت 7200 ارزش خرید 551 خیلی بیشتر از 550 است با تشکر از سایت خوب دیجی کالا",1,0,5,5,5,5,5,5
"کيفيت صفحه نمايش
کيفيت بدنه
کيفيت صفحه کليد و تاچ پد
باتري خوب
زيبايي ظاهري","در اين لپ تاپ بايد از بلندگوهاي شرکتjbl استفاده ميشد.","با سلام
این لپ تاب یک مدل با ظاهر کلاسیک و البته با امکانات سخت افزاری سری گیم است.
قدرت سخت افزاری بالا و ظاهر جذابی داره.
از انتخابم احساس خوبی دارم و امیدوارم این حس ادامه داشته باشه.
از دیجی کالا هم به خاطر اینکه امکان بررسی وانتخاب این لپ تاپ رو برام فراهم نمود، متشکرم.",2,0,4,5,5,4,4,5
,,"وقت بخیر
بنظر من مشخصات n551vw خیلی سرتر از مدل n551jx است !!!! انقدر بهتره که بنظرم شک نباید کرد !! البته یک قابلیت leapmption شاید داشته باشه نوع jx که مربوط به بازی هست !! اگر اون مد نظر نباشه !",1,2,4,4,4,3,4,4
"99 در صد عااي هست !","افت قيمت در کمتر از يک هفته !!!","وقتتون بخیر
دوستان نوت بوک من همه چیزش خوبه !! ولی بعضی وقتا کارت گرافیک تو فایرفاکس بروزر خطای رفرش میده !! و مهمتر این که وقتی صفحه نمایش با گذشت زمان در power saving خاموش میشه قسمت power option با زدن صفحه کلید و حرکت موس و .... صفحه نمایش دوشن نمیشه !!! و سیستم بنظر میاد کارشو انجام میده ولی دیسپلی صفحه نمایش روشن نیست !! من با کلید standby به مود استند بای میبرم و برمیگردونم نت روشن بشه ! کسی این مشکل رو داشته !!؟؟؟ بخاطر همین مجبورم خاموش شدن صفحه نمایش رو در power option روی never بذارم .",2,1,4,4,4,3,4,4
,,"چرا با وجود این که این لب تاب از n551jx و n550jx قویتره قیمتش کم تره؟؟؟؟؟
من از این سه لب تاب کدومو انتخاب کنم بهتره؟؟؟",2,1,3,3,3,3,3,3
"کيفيت عالي صفحه نمايش
قدرت سخت افزاري بسيار بالا
قيمت مناسب تر در برابر رقبا
کيفيت ساخت خوب","صفحه نمايش 4k که با اين که مزيت حساب ميشود اما بسياري از برنامه ها با آن هماهنگي ندارند
کيفيت صوتي ن خوب است اما بدون ساب ووفرش به پاي قدرت صوتي jbl نمي رسد
هارد ssd آن سرعت خواندن خوبي دارد حدود 400 مگ اما سرعت نوشتن آن مي توانست بيشتر باشد","ایراد های زیادی نمی شود به این دستگاه وارد کرد همه چیز خوب است حتی ایراد های وارده من نیز با توجه به قیمت نسبت به لپ تاپ های هم سطحش می تواند قابل چشم پوشی باشد مثلا lenovo y5070 که تقریبا با این دستگاه هم قیمت است فاقد هارد ssd مجزا می باشد یا صفحه نمایش آن اصلا به پای این محصول نمی رسد طبق تست های من از کارت گرافیک این دستگاه توسط برنامه furmark با کارت گرافیک بسیار قدرتمندی همراه هستیم به طوری که در حد اکثر دمای دستگاه هم عملکرد آن کاهش نیافت البته نباید انتظار داشت که کارت گرافیک این دستگاه بتواند بازی های روز را روی رزولیشن 4k با آخرین تنظیمات گرافیکی اجرا کند و فریم دهی خوبی هم داشته باشد چرا که لپتاپ msi gs60 6qe هم که از سری های مخصوص بازی msi میباشد و دارای کارت گرافیک قوی تر از این دستگاه هم میباشد قادر به انجام این کار نیست چه برسد به این دستگاه که مخصوص کار گیم نیست چیز دیگری که میشود آن را ایراد نرم افزاری از شرکت های نرم افزاری حساب کرد نه مشکل سخت افزاری این لپ تاپ صفحه نمایش 4k این دستگاه است که هنوز هم بسیاری از نرم افزار ها با آن هماهنگی ندارند ایراد دیگری در این محصول ندیدم",1,1,4,5,5,5,5,4
"کيفيت ساخت بالا
سخت افزار و کانفيگ قوي و به روز
صفحه نمايش عالي
سيستم صوتي سطح بالا
تهويه عالي","طي استفاده ، مشکلي نديدم","سلام . من این لپتاپ رو از دیجی کالا خریدم .
در نگاه اول که لپتاپ رو میبینید ، حس خوبی بهتون دست میده ، خیلی شیک و با کیفیت هست ، توی کار های عادی و روزمره صدا و گرمایی حس نمیکنید ، با اجرای بازی سرعت فن بیشتر میشه و باعث میشه سیستم خنک بمونه ، بازی های جدید رو هم بدون هیچ مشکلی و با کیفیت خوب اجرا میکنه . کیبورد اون هم موقع تایپ حس خوبی رو بهتون منتقل میکنه. باتری اون هم شارژدهی کاملا مناسبی رو ارائه میده .
طبق تست هایی که من گرفتم ، جایی واسه ایراد گزاشتن نمیمونه. تنها مشکلی که شاید گاهی اذییت بکنه ، 4k بودن اونه ! و چون برخی از برنامه ها با این رزولیشن سازگار نیستن ، ممکنه یکمی اذیتتون بکنه ( بعضی از برنامه ها بسیار ریز اجرا میشن و بعضی هاشون هم کمی تار میشن و در کل به دوتا برنامه اینشکل برخوردم )که این عیبی واسه لپتاپ نیست و به اون برنامه مربوط میشه. (از دوستانی که راه حلی واسه این موضوع دارن و بگن ممنون میشم . )
قیمت این لپتاپ هم مناسبه ، کنار اون هم ماوس اورجینال بی سیم و ساب ووفر و یک کیف اورجینال ارائه میشه .
در کل من از خریدم کاملا راضی هستم .",9,0,5,5,5,5,5,5
,,"در جواب saeed javid.
SSD به مادربرد لحیم نشده است. بلکه پورت msata دارد و شما میتوانی ssd را تعویض و یا ارتقا دهی.
همچنین این دستگاه همانند اکثر لپ تاپ ها دو اسلات رم دارد و شما میتوانی رم را هم ارتقا دهی. و شما میتوانی تا حتی 16 گیگ رم را ارتقا دهی. ( یعنی دو عدد رم 8 گیگ)
اما در کل، اگر صبر کنید، مدل n552 ایسوس عرضه میشود که هم پورت m2 دارد و هم USB 3.1 و وزنش هم اندکی سبکتر است.",12,2,4,4,4,4,5,4
